gene	cor	p	r2	Ensembl	in_Oxphos_68_Porcelli_list	is_in_TF_list
CG3744	-0.00268727041219466	0.770926264508687	7.22142226825684e-06	FBgn0039240	FALSE	FALSE
FBti0060572	-0.00268735618143984	0.770919157459877	7.22188324592291e-06	FBti0060572	FALSE	FALSE
lncRNA:CR43973	-0.00269175085860346	0.770555029539383	7.24552268479248e-06	FBgn0264704	FALSE	FALSE
CG10317	-0.00269477274419418	0.770304675763836	7.26180014285183e-06	FBgn0038423	FALSE	FALSE
FBti0063937	-0.00269558830993677	0.770237112790882	7.26619633666777e-06	FBti0063937	FALSE	FALSE
crim	-0.00269645035147728	0.770165701572293	7.27084449798195e-06	FBgn0036198	FALSE	FALSE
FBti0062861	-0.00269893091059686	0.769960223797553	7.28422806017521e-06	FBti0062861	FALSE	FALSE
CG5388	-0.00269938305918222	0.769922771688602	7.28666890019998e-06	FBgn0038944	FALSE	FALSE
FBti0063502	-0.00269941757744415	0.769919912514027	7.28685525741444e-06	FBti0063502	FALSE	FALSE
fs(1)Yb	-0.00270198284689528	0.769707437997673	7.30071130491634e-06	FBgn0000928	FALSE	FALSE
tant	-0.00270715665221425	0.769278957927273	7.32869713962786e-06	FBgn0028980	FALSE	FALSE
Hml	-0.00270896814612634	0.76912895171614	7.33850841672719e-06	FBgn0029167	FALSE	FALSE
asRNA:CR45806	-0.00271671114875299	0.76848786651776	7.38051946575879e-06	FBgn0267456	FALSE	FALSE
FBti0018914	-0.00271797902092647	0.768382907570687	7.38740995819639e-06	FBti0018914	FALSE	FALSE
asRNA:CR45192	-0.0027191992551951	0.768281896267233	7.39404458945357e-06	FBgn0266702	FALSE	FALSE
FBti0063398	-0.00272784472692915	0.767566334688555	7.44113685423514e-06	FBti0063398	FALSE	FALSE
FBti0019341	-0.0027279951932	0.767553882766888	7.4419577741223e-06	FBti0019341	FALSE	FALSE
Adgf-B	-0.00273081431689242	0.767320595680741	7.45734683334462e-06	FBgn0036751	FALSE	FALSE
FBti0019741	-0.00273254275525334	0.767177575008776	7.46678990928751e-06	FBti0019741	FALSE	FALSE
lncRNA:CR46103	-0.0027328490160363	0.767152234102831	7.46846374445058e-06	FBgn0267772	FALSE	FALSE
lncRNA:CR44131	-0.0027328490160363	0.767152234102831	7.46846374445058e-06	FBgn0264980	FALSE	FALSE
CG11977	-0.00273370178060151	0.767081675199775	7.47312542526386e-06	FBgn0037650	FALSE	FALSE
lncRNA:CR43874	-0.00273371613337605	0.767080487648156	7.47320389788052e-06	FBgn0264466	FALSE	FALSE
rn	-0.00273455777000205	0.767010851411151	7.47780619747856e-06	FBgn0267337	FALSE	TRUE
FBti0061065	-0.00273484719805683	0.766986904835918	7.47938919671928e-06	FBti0061065	FALSE	FALSE
asRNA:CR45281	-0.00273487285225732	0.766984782280329	7.4795295180141e-06	FBgn0266819	FALSE	FALSE
FBti0061831	-0.00273823158547748	0.76670690534734	7.49791221570652e-06	FBti0061831	FALSE	FALSE
lncRNA:CR45898	-0.00273858386435672	0.766677762116157	7.49984158211501e-06	FBgn0267558	FALSE	FALSE
FBti0019409	-0.00274185109026767	0.766407487670136	7.51774740120203e-06	FBti0019409	FALSE	FALSE
FBti0020133	-0.00274409339055175	0.766222014500658	7.5300485360698e-06	FBti0020133	FALSE	FALSE
FBti0019350	-0.00274471600468508	0.766170516986936	7.53346594637442e-06	FBti0019350	FALSE	FALSE
FBti0062664	-0.0027460218524273	0.766062511371243	7.54063601400825e-06	FBti0062664	FALSE	FALSE
asRNA:CR45305	-0.00274704985312159	0.765977489459176	7.54628289553532e-06	FBgn0266843	FALSE	FALSE
FBti0061490	-0.00275654527524914	0.765192293641379	7.59854185449835e-06	FBti0061490	FALSE	FALSE
lncRNA:CR44621	-0.00275849842853766	0.765030813298499	7.60931358024473e-06	FBgn0265832	FALSE	FALSE
Gr98d	-0.00276020201124806	0.764889974974802	7.61871514289786e-06	FBgn0046885	FALSE	FALSE
Gr93c	-0.00276020201124806	0.764889974974802	7.61871514289786e-06	FBgn0045469	FALSE	FALSE
CR44706	-0.00276020201124806	0.764889974974802	7.61871514289786e-06	FBgn0265917	FALSE	FALSE
lncRNA:CR45596	-0.00276118279152196	0.764808895586812	7.62413040819702e-06	FBgn0267156	FALSE	FALSE
Ir60a	-0.00276128681402155	0.764800296380063	7.62470486928928e-06	FBgn0034994	FALSE	FALSE
FBti0019369	-0.00276254126965655	0.764696596835382	7.63163426655561e-06	FBti0019369	FALSE	FALSE
CG3982	-0.00276284961004172	0.764671108530678	7.63333796770768e-06	FBgn0035988	FALSE	FALSE
Phax	-0.00276413507331884	0.764564851178668	7.64044270355132e-06	FBgn0033380	FALSE	FALSE
CG15368	-0.00276709725363573	0.764320012022677	7.65682721107842e-06	FBgn0030104	FALSE	FALSE
FBti0059906	-0.00277235889800885	0.763885168650824	7.68597385936883e-06	FBti0059906	FALSE	FALSE
CG6931	-0.00277305982130113	0.763827247158349	7.68986077251468e-06	FBgn0036236	FALSE	FALSE
FBti0019186	-0.00277334457556708	0.763803716584206	7.69144013482733e-06	FBti0019186	FALSE	FALSE
FBti0019375	-0.00277610965626009	0.763575236405721	7.70678482358052e-06	FBti0019375	FALSE	FALSE
CG2577	-0.00277927821432556	0.763313441976236	7.72438739262465e-06	FBgn0030384	FALSE	FALSE
lncRNA:CR43458	-0.00278009479593955	0.76324597828417	7.72892707441016e-06	FBgn0263412	FALSE	FALSE
FBti0062704	-0.00278451578476963	0.762880759761433	7.75352815563122e-06	FBti0062704	FALSE	FALSE
e(y)2b	-0.00278563329054158	0.762788450801249	7.75975282937352e-06	FBgn0040670	FALSE	FALSE
MRG15	-0.00278665513237739	0.762704046889733	7.76544682680527e-06	FBgn0027378	FALSE	FALSE
FBti0062278	-0.00278873722540556	0.762532075193701	7.77705531236268e-06	FBti0062278	FALSE	FALSE
lncRNA:CR45356	-0.00279470840953811	0.762038946767639	7.81039509434305e-06	FBgn0266896	FALSE	FALSE
CG15020	-0.00279574182170948	0.761953612536754	7.81617233365543e-06	FBgn0035543	FALSE	FALSE
Kebab	-0.0027959535043748	0.761936133152501	7.81735599862575e-06	FBgn0028952	FALSE	FALSE
Ir54a	-0.00280123150406571	0.761500349385032	7.84689793937022e-06	FBgn0034272	FALSE	FALSE
asRNA:CR46144	-0.00280438751150212	0.761239806329384	7.86458931466905e-06	FBgn0267819	FALSE	FALSE
lncRNA:CR44679	-0.002805137021511	0.761177934777119	7.86879370945161e-06	FBgn0265890	FALSE	FALSE
lncRNA:CR43752	-0.00280565753949227	0.761134967262684	7.87171422890981e-06	FBgn0264083	FALSE	FALSE
FBti0061019	-0.002805790336601	0.761124005296891	7.87245941296353e-06	FBti0061019	FALSE	FALSE
CG12523	-0.00281693142856393	0.760204515632407	7.93510267323125e-06	FBgn0036102	FALSE	FALSE
FBti0062181	-0.00281811215899491	0.760107088150114	7.94175614067495e-06	FBti0062181	FALSE	FALSE
FBti0062569	-0.00281946683420688	0.759995312373763	7.94939322919256e-06	FBti0062569	FALSE	FALSE
krimp	-0.00282050650736355	0.759909531170166	7.95525695808013e-06	FBgn0034098	FALSE	FALSE
CG30065	-0.00282098644505198	0.759869933536282	7.95796452316699e-06	FBgn0050065	FALSE	FALSE
melt	-0.00282524998998285	0.759518194068494	7.9820375058981e-06	FBgn0023001	FALSE	FALSE
FBti0061493	-0.00282675160984792	0.759394323320603	7.9905246637778e-06	FBti0061493	FALSE	FALSE
CG44532	-0.00283149288358894	0.759003249460849	8.01735194981479e-06	FBgn0265725	FALSE	FALSE
CG4318	-0.00283340999509926	0.75884513809407	8.02821220032837e-06	FBgn0030455	FALSE	TRUE
FBti0061964	-0.00283400073541343	0.758796419559244	8.03156016832385e-06	FBti0061964	FALSE	FALSE
FBti0019004	-0.00283743247903034	0.75851342155195	8.05102307305629e-06	FBti0019004	FALSE	FALSE
tRNA:Phe-GAA-1-1	-0.00284080574290337	0.758235277586245	8.07017726891276e-06	FBgn0052748	FALSE	FALSE
ppk25	-0.00284234234805554	0.758108586497648	8.0789100235499e-06	FBgn0053349	FALSE	FALSE
lncRNA:CR44398	-0.00284530021857354	0.757864732222163	8.09573333381464e-06	FBgn0265548	FALSE	FALSE
FBti0062551	-0.00284997254415562	0.757479583052352	8.12234350244083e-06	FBti0062551	FALSE	FALSE
obst-A	-0.00285280341314943	0.757246258121522	8.13848731407702e-06	FBgn0031097	FALSE	FALSE
CG15153	-0.00285405178351878	0.757143372385399	8.14561158300672e-06	FBgn0032663	FALSE	FALSE
lncRNA:CR44875	-0.00285441788364413	0.757113200680506	8.14770145446743e-06	FBgn0266169	FALSE	FALSE
vimar	-0.00285510271486656	0.757056762126348	8.15161151243841e-06	FBgn0022960	FALSE	FALSE
lncRNA:CR44503	-0.00285745710533432	0.756862741145266	8.16506110882561e-06	FBgn0265696	FALSE	FALSE
snoRNA:Me28S-A982a	-0.00286201593786962	0.75648709971931	8.19113522861971e-06	FBgn0082943	FALSE	FALSE
FBti0018987	-0.00286205638493033	0.756483767195401	8.19136675052048e-06	FBti0018987	FALSE	FALSE
nsr	-0.00286353554871472	0.756361898690105	8.1998358387529e-06	FBgn0034740	FALSE	FALSE
FBti0064075	-0.00286505515955982	0.756236704055737	8.20854106732032e-06	FBti0064075	FALSE	FALSE
FBti0064210	-0.00286657477040491	0.756111515819272	8.21725091432197e-06	FBti0064210	FALSE	FALSE
CG5038	-0.00287109908516467	0.755738832655984	8.24320995683343e-06	FBgn0038324	FALSE	FALSE
FBti0063399	-0.00287116845617528	0.755733118772465	8.24360830373595e-06	FBti0063399	FALSE	FALSE
z	-0.00287875174244112	0.755108586680285	8.28721159460777e-06	FBgn0004050	FALSE	TRUE
CG18528	-0.00287885693604008	0.755099924439426	8.28781725818609e-06	FBgn0039189	FALSE	FALSE
sisRNA:CR46357	-0.00287919421755419	0.75507215096368	8.28975934239749e-06	FBgn0286035	FALSE	FALSE
CG17349	-0.00288025126801079	0.754985110102495	8.29584736687777e-06	FBgn0032771	FALSE	FALSE
FBti0060398	-0.00288632971139118	0.754484652348871	8.33089920285951e-06	FBti0060398	FALSE	FALSE
FBti0061023	-0.00288632971139118	0.754484652348871	8.33089920285951e-06	FBti0061023	FALSE	FALSE
FBti0061062	-0.00288632971139118	0.754484652348871	8.33089920285951e-06	FBti0061062	FALSE	FALSE
FBti0063420	-0.00288632971139118	0.754484652348871	8.33089920285951e-06	FBti0063420	FALSE	FALSE
RR48344-transposable-element	-0.00288641901221727	0.754477300692863	8.33141471408932e-06	RR48344-transposable-element	FALSE	FALSE
FBti0062050	-0.00288643193630461	0.754476236724208	8.33148932291919e-06	FBti0062050	FALSE	FALSE
tRNA:Arg-TCG-2-4	-0.00288720935174132	0.754412237266512	8.33597784078253e-06	FBgn0053551	FALSE	FALSE
snoRNA:Me28S-U2134b	-0.00288953342363548	0.754220921895523	8.3494034063066e-06	FBgn0260002	FALSE	FALSE
FBti0061007	-0.00289201565257891	0.754016603842582	8.36375453476139e-06	FBti0061007	FALSE	FALSE
FBti0064036	-0.00289289406305711	0.753944303951112	8.36883606007108e-06	FBti0064036	FALSE	FALSE
asRNA:CR44866	-0.00289297081219169	0.753937987013577	8.36928012019306e-06	FBgn0266160	FALSE	FALSE
tRNA:SeC-TCA-1-1	-0.00289474517068145	0.753791950716735	8.37954960318357e-06	FBgn0011987	FALSE	FALSE
mud	-0.00289631799763303	0.75366250857532	8.38865794341302e-06	FBgn0002873	FALSE	FALSE
CG6293	-0.00289887905090482	0.753451751172866	8.40349975177481e-06	FBgn0037807	FALSE	FALSE
tRNA:Met-CAT-1-5	-0.00289957950699445	0.753394111561176	8.40756131738215e-06	FBgn0011919	FALSE	FALSE
FBti0060357	-0.00289972734456339	0.753381946377394	8.40841867280864e-06	FBti0060357	FALSE	FALSE
CR13656	-0.00290000620899707	0.753358999487274	8.41003601222153e-06	FBgn0039307	FALSE	FALSE
CG32192	-0.00290038235529059	0.753328047919426	8.41221780688098e-06	FBgn0052192	FALSE	FALSE
CG10793	-0.00290410082884246	0.753022090998773	8.43380162408347e-06	FBgn0029656	FALSE	FALSE
Ir94d	-0.00290520921600899	0.75293090012987	8.44024058878359e-06	FBgn0259193	FALSE	FALSE
Pak	-0.00290915374695264	0.75260639781188	8.46317552340858e-06	FBgn0267698	FALSE	FALSE
asRNA:CR43957	-0.00290956755003106	0.752572358258877	8.46558332819373e-06	FBgn0264617	FALSE	FALSE
His-Psi:CR31614	-0.00291047767578236	0.752497492761409	8.47088030122746e-06	FBgn0051614	FALSE	FALSE
FBti0020296	-0.00291064348491275	0.75248385381658	8.47184549626504e-06	FBti0020296	FALSE	FALSE
tRNA:Ser-GCT-1-1	-0.00291142103009139	0.752419896392405	8.4763724144584e-06	FBgn0051167	FALSE	FALSE
CG42637	-0.00291160817101197	0.752404503262481	8.47746214150368e-06	FBgn0261360	FALSE	FALSE
lncRNA:CR46230	-0.00291551973607947	0.75208278308343	8.50025533146888e-06	FBgn0267950	FALSE	FALSE
tRNA:Leu-CAA-2-3	-0.00291729778775047	0.751936555316163	8.51062638241379e-06	FBgn0051143	FALSE	FALSE
CG33757	-0.00291756366950737	0.751914689846252	8.51217776562932e-06	FBgn0053757	FALSE	FALSE
FBti0019977	-0.00292317573595982	0.75145321360946	8.54495638330426e-06	FBti0019977	FALSE	FALSE
FBti0064094	-0.00292887881505392	0.750984344497081	8.57833111327168e-06	FBti0064094	FALSE	FALSE
RIOK1	-0.00292927889157351	0.750951456323439	8.58067482461812e-06	FBgn0036187	FALSE	FALSE
CG10005	-0.002931975896545	0.750729761623651	8.59648265792084e-06	FBgn0037972	FALSE	FALSE
CG8490	-0.00293521021414262	0.750463926784075	8.61545900120714e-06	FBgn0033715	FALSE	FALSE
CG13705	-0.00293860357542745	0.75018505167798	8.635390973515e-06	FBgn0035582	FALSE	FALSE
cysu	-0.00293976543889817	0.7500895742669	8.64222083574018e-06	FBgn0038511	FALSE	FALSE
FBti0062347	-0.00293979214349185	0.750087379832484	8.64237784693638e-06	FBti0062347	FALSE	FALSE
lncRNA:CR45436	-0.00294368721736796	0.749767326074013	8.66529443369555e-06	FBgn0266985	FALSE	FALSE
CG18231	-0.00295139198244239	0.749134361270118	8.71071463402523e-06	FBgn0036796	FALSE	FALSE
asRNA:CR43629	-0.00295545917354566	0.74880029993167	8.73473892649517e-06	FBgn0263620	FALSE	FALSE
CHKov2	-0.00295597197796337	0.748758183758039	8.73777033450466e-06	FBgn0039328	FALSE	FALSE
asRNA:CR44959	-0.00296091268290605	0.748352446435431	8.76700391579388e-06	FBgn0266264	FALSE	FALSE
Bsg	-0.00296106585060004	0.74833986921158	8.76791097158971e-06	FBgn0261822	FALSE	FALSE
mir-274	-0.00296325075219837	0.748160465324419	8.78085502040421e-06	FBgn0262437	FALSE	FALSE
CR32733	-0.00296378154581596	0.74811688352571	8.78400105131922e-06	FBgn0052733	FALSE	FALSE
CG13407	-0.00296534947533627	0.747988150451983	8.7932975108771e-06	FBgn0038931	FALSE	FALSE
CG15199	-0.00296593925633641	0.747939728970524	8.79679567227738e-06	FBgn0030270	FALSE	FALSE
tRNA:Arg-ACG-1-5	-0.00296686908618137	0.747863391232314	8.80231217453869e-06	FBgn0011955	FALSE	FALSE
FBti0060875	-0.00296741405304922	0.747818651358627	8.805546162234e-06	FBti0060875	FALSE	FALSE
lncRNA:iab4	-0.00296990830787157	0.747613892602662	8.82035535716455e-06	FBgn0020546	FALSE	FALSE
CG33632	-0.00297626980716712	0.747091744049615	8.85818196505461e-06	FBgn0053632	FALSE	FALSE
CG7137	-0.00298228907153562	0.746597792793641	8.89404810620076e-06	FBgn0034422	FALSE	FALSE
Not11	-0.00298349785689692	0.746498610316174	8.90125946210853e-06	FBgn0034963	FALSE	FALSE
jef	-0.00298506295187214	0.746370198389441	8.91060082663961e-06	FBgn0033958	FALSE	FALSE
FBti0062341	-0.00298629416229632	0.746269185760585	8.91795282376509e-06	FBti0062341	FALSE	FALSE
CG11249	-0.00299102026436548	0.745881481008734	8.94620222184493e-06	FBgn0037115	FALSE	FALSE
wap	-0.0029980643115886	0.745303743545673	8.98838961642123e-06	FBgn0266848	FALSE	FALSE
scpr-B	-0.00300013977783167	0.745133545607862	9.00083868652788e-06	FBgn0037888	FALSE	FALSE
FBti0061262	-0.00300268441441536	0.744924890483841	9.01611369257291e-06	FBti0061262	FALSE	FALSE
FBti0063473	-0.00300496182576362	0.744738163164115	9.02979557429664e-06	FBti0063473	FALSE	FALSE
alpha-Est4aPsi	-0.00301477195879648	0.743933991767178	9.08884996354559e-06	FBgn0027934	FALSE	FALSE
ana2	-0.00301631240419793	0.743807741329884	9.09814051971829e-06	FBgn0027513	FALSE	FALSE
xmas	-0.0030164790916596	0.743794080521766	9.09914611041952e-06	FBgn0286809	FALSE	FALSE
FBti0064130	-0.00301822944219184	0.743650636072656	9.10970896571369e-06	FBti0064130	FALSE	FALSE
FBti0020390	-0.00302090279602987	0.743431566972177	9.12585370306109e-06	FBti0020390	FALSE	FALSE
FBti0061741	-0.00302097570223055	0.743425592933819	9.12629419346734e-06	FBti0061741	FALSE	FALSE
MED15	-0.00302141981637027	0.74338920191962	9.12897770675495e-06	FBgn0027592	FALSE	FALSE
CG30054	-0.00302196796796976	0.743344286795647	9.13229039943526e-06	FBgn0050054	FALSE	FALSE
lncRNA:CR46115	-0.00302245753072982	0.743304173134783	9.13524952506538e-06	FBgn0283501	FALSE	FALSE
asRNA:CR46137	-0.0030233839415957	0.743228267038836	9.14085045829877e-06	FBgn0267812	FALSE	FALSE
FBti0061230	-0.00302383794388125	0.743191068968037	9.14359591085596e-06	FBti0061230	FALSE	FALSE
lncRNA:CR45656	-0.00302613390914019	0.74300296130397	9.15748643604807e-06	FBgn0267216	FALSE	FALSE
CR33797	-0.00302644062757927	0.742977833126398	9.15934287226239e-06	FBgn0053797	FALSE	FALSE
FBti0061793	-0.00302917313083038	0.742753982484815	9.17588985654473e-06	FBti0061793	FALSE	FALSE
CG32461	-0.00302947921848895	0.74272890869273	9.1777443352564e-06	FBgn0052461	FALSE	FALSE
CG8813	-0.00302981337518487	0.74270153588006	9.1797690884491e-06	FBgn0031476	FALSE	FALSE
CG3123	-0.00303076155273208	0.742623866646323	9.18551558951899e-06	FBgn0031465	FALSE	FALSE
Surf6	-0.00303332609375633	0.742413807370729	9.20106719106304e-06	FBgn0038746	FALSE	FALSE
FBti0062729	-0.00303432988576309	0.742331592881823	9.20715785563506e-06	FBti0062729	FALSE	FALSE
lncRNA:CR46259	-0.00303470855620735	0.742300579055829	9.20945602111811e-06	FBgn0267992	FALSE	FALSE
CG9346	-0.00303481653836693	0.742291735189265	9.21011142154545e-06	FBgn0034572	FALSE	FALSE
lncRNA:CR45339	-0.00303549283399787	0.742236346551119	9.21421674525244e-06	FBgn0266878	FALSE	FALSE
lncRNA:CR43990	-0.00303987304612981	0.74187763933735	9.24082813658655e-06	FBgn0264722	FALSE	FALSE
CG14427	-0.00304007831362895	0.741860830810816	9.24207615299704e-06	FBgn0029931	FALSE	FALSE
CG5727	-0.0030403087098883	0.741841964738241	9.24347705142266e-06	FBgn0032193	FALSE	FALSE
CG44774	-0.00304407975542583	0.741533193504418	9.26642155739336e-06	FBgn0266000	FALSE	FALSE
FBti0019513	-0.00304520519644021	0.741441051042225	9.27327468842645e-06	FBti0019513	FALSE	FALSE
FBti0063221	-0.00304588885012646	0.741385080541335	9.27743888732467e-06	FBti0063221	FALSE	FALSE
CG14113	-0.00304839849901007	0.741179628149215	9.29273340876682e-06	FBgn0040814	FALSE	FALSE
CG5402	-0.00304944645304241	0.741093842857639	9.29912366997291e-06	FBgn0039521	FALSE	FALSE
FBti0062135	-0.00305044768266175	0.741011885422285	9.30523106465645e-06	FBti0062135	FALSE	FALSE
lncRNA:CR44478	-0.00306230011175638	0.740041907206444	9.37768197446311e-06	FBgn0265671	FALSE	FALSE
Itgbn	-0.00306329566643039	0.739960451866401	9.38378033997121e-06	FBgn0010395	FALSE	FALSE
CG34452	-0.00306700613447372	0.739656890579283	9.40652662889945e-06	FBgn0085481	FALSE	FALSE
lncRNA:CR43805	-0.00306846140290275	0.739537843039618	9.41545538110389e-06	FBgn0264349	FALSE	FALSE
lncRNA:CR45430	-0.00306959210402345	0.739445350881163	9.42239568508312e-06	FBgn0266979	FALSE	FALSE
FBti0019252	-0.00307188357209233	0.739257918715537	9.43646868049072e-06	FBti0019252	FALSE	FALSE
tj	-0.00307395712782166	0.739088324182534	9.44921242368558e-06	FBgn0000964	FALSE	TRUE
CG14262	-0.00308266661403254	0.738376120646178	9.50283345327082e-06	FBgn0039503	FALSE	FALSE
lab	-0.00308533416081663	0.738158031376767	9.51928688390205e-06	FBgn0002522	FALSE	TRUE
FBti0020056	-0.003085398732099	0.738152752516282	9.51968533603813e-06	FBti0020056	FALSE	FALSE
FBti0019099	-0.00309233624111492	0.737585666123547	9.56254342811278e-06	FBti0019099	FALSE	FALSE
lncRNA:CR44103	-0.003099439951975	0.737005142006488	9.60652801589877e-06	FBgn0264912	FALSE	FALSE
FBti0060978	-0.00310129892509715	0.7368532491557	9.61805502280876e-06	FBti0060978	FALSE	FALSE
FBti0020029	-0.00310143825163802	0.736841865486059	9.6189192287235e-06	FBti0020029	FALSE	FALSE
CG34175	-0.00310515367308528	0.736538318427592	9.64197933347499e-06	FBgn0085204	FALSE	FALSE
FBti0062529	-0.00310540604746774	0.73651770112611	9.6435467196492e-06	FBti0062529	FALSE	FALSE
lncRNA:CR44306	-0.00310884341042353	0.736236910419818	9.6649073505338e-06	FBgn0265365	FALSE	FALSE
Gr47a	-0.00311072867553482	0.736082922164965	9.67663289279462e-06	FBgn0041242	FALSE	FALSE
FBti0060422	-0.00311123211646567	0.73604180295601	9.67976528252744e-06	FBti0060422	FALSE	FALSE
lncRNA:CR46220	-0.00311518531026373	0.735718946868126	9.70437951728296e-06	FBgn0267940	FALSE	FALSE
CG7824	-0.0031152897867357	0.735710414940416	9.70503045533975e-06	FBgn0039711	FALSE	FALSE
sov	-0.00311539216021387	0.735702054782426	9.70566831192203e-06	FBgn0287582	FALSE	FALSE
FBti0063568	-0.00311731055984606	0.735545397691044	9.71762512652774e-06	FBti0063568	FALSE	FALSE
CG43209	-0.00311731055984606	0.735545397691044	9.71762512652775e-06	FBgn0262845	FALSE	FALSE
asRNA:CR46104	-0.00311782919181652	0.735503047936255	9.72085886934328e-06	FBgn0267773	FALSE	FALSE
CG18853	-0.00311888569546595	0.735416779863007	9.72744798138213e-06	FBgn0042173	FALSE	FALSE
FBti0018909	-0.00312186939238135	0.735173166180184	9.74606850308752e-06	FBti0018909	FALSE	FALSE
FBti0062414	-0.00312324557465051	0.73506081225673	9.754662919574e-06	FBti0062414	FALSE	FALSE
asRNA:CR44972	-0.00312487586688767	0.734927719686931	9.76484918345697e-06	FBgn0266307	FALSE	FALSE
lncRNA:CR44908	-0.00312862708565417	0.734621510744647	9.78830744108891e-06	FBgn0266213	FALSE	FALSE
CG42284	-0.00313011108096896	0.734500385053538	9.79759537920467e-06	FBgn0259179	FALSE	FALSE
tRNA:Glu-CTC-1-1	-0.0031343581472055	0.734153770307449	9.82420099495347e-06	FBgn0050239	FALSE	FALSE
Meics	-0.00313468811693124	0.734126842837821	9.82626959042994e-06	FBgn0025874	FALSE	TRUE
FBti0060706	-0.00313706550083233	0.733932843999191	9.84117995651239e-06	FBti0060706	FALSE	FALSE
FBti0061875	-0.00314154683418652	0.733567205254698	9.86931651138735e-06	FBti0061875	FALSE	FALSE
Rcp	-0.00314351847496283	0.733406355245315	9.88170840243263e-06	FBgn0030801	FALSE	FALSE
Ir48a	-0.00314500057175243	0.733285450820862	9.8910285963231e-06	FBgn0053471	FALSE	FALSE
CG13488	-0.00314685685218019	0.733134031096735	9.9027080481134e-06	FBgn0034670	FALSE	FALSE
FBti0060388	-0.00314922238759311	0.732941085685668	9.91760164651767e-06	FBti0060388	FALSE	FALSE
CG7271	-0.00314997686660354	0.732879549988991	9.92235426013747e-06	FBgn0036791	FALSE	TRUE
CG6472	-0.00315425702044593	0.732530490939901	9.94933735103246e-06	FBgn0034166	FALSE	FALSE
FBti0018883	-0.00315597326814653	0.732390541458748	9.9601672692555e-06	FBti0018883	FALSE	FALSE
FBti0063862	-0.00315877548349163	0.732162057097667	9.9778625551078e-06	FBti0063862	FALSE	FALSE
asRNA:CR45896	-0.00316248915517297	0.73185929185865	1.00013376565866e-05	FBgn0267556	FALSE	FALSE
lncRNA:CR45440	-0.00316303876637568	0.7318144871428	1.00048142375954e-05	FBgn0266989	FALSE	FALSE
CG31418	-0.00316441849604409	0.731702014578237	1.0013544418106e-05	FBgn0051418	FALSE	FALSE
CG15445	-0.00316736108721775	0.731462160197815	1.00321762568212e-05	FBgn0031161	FALSE	FALSE
CG14857	-0.00317933054700084	0.730486784847345	1.01081427270926e-05	FBgn0038262	FALSE	FALSE
Gr64d	-0.00317961460449507	0.730463642665818	1.01099490331184e-05	FBgn0035486	FALSE	FALSE
CG9143	-0.00318235130610754	0.730240695988445	1.01273598354844e-05	FBgn0034496	FALSE	FALSE
FBti0060971	-0.0031828414678482	0.730200767138907	1.01304798094541e-05	FBti0060971	FALSE	FALSE
FBti0018942	-0.00319038197674971	0.72958660527298	1.01785371575694e-05	FBti0018942	FALSE	FALSE
CG8834	-0.0031964501401133	0.729092489399921	1.02172934982303e-05	FBgn0033733	FALSE	FALSE
FucTA	-0.0031974194753282	0.729013569191437	1.02234913012081e-05	FBgn0036485	FALSE	FALSE
CG8960	-0.00319784993463624	0.728978523476098	1.0226244204453e-05	FBgn0035315	FALSE	FALSE
CG11659	-0.00320087433882306	0.728732308486985	1.02455965329359e-05	FBgn0038731	FALSE	FALSE
FBti0059716	-0.00320145104353915	0.7286853624661	1.02492887841779e-05	FBti0059716	FALSE	FALSE
lncRNA:CR44461	-0.00320339003050102	0.728527528800753	1.02617076875133e-05	FBgn0265654	FALSE	FALSE
CG2750	-0.00320537245643439	0.728366171097045	1.02744125844682e-05	FBgn0030376	FALSE	FALSE
RR41347-transposable-element	-0.00320712224254222	0.728223758893443	1.0285633078609e-05	RR41347-transposable-element	FALSE	FALSE
CG4266	-0.00320749766863046	0.728193204805789	1.02880412942698e-05	FBgn0034598	FALSE	FALSE
CR30374	-0.00321152643224212	0.727865350691843	1.03139020249898e-05	FBgn0050374	FALSE	FALSE
fan	-0.00321220787839682	0.727809900653238	1.03182794540346e-05	FBgn0028379	FALSE	FALSE
FBti0019609	-0.00321232266035461	0.727800560856671	1.03190168742277e-05	FBti0019609	FALSE	FALSE
FBti0019838	-0.00321465486004074	0.727610798755159	1.03340058691835e-05	FBti0019838	FALSE	FALSE
shams	-0.00321545674912749	0.727545555987568	1.03391621055095e-05	FBgn0039273	FALSE	FALSE
tRNA:Gly-GCC-1-10	-0.00322520292984801	0.726752751674542	1.04019339387002e-05	FBgn0011869	FALSE	FALSE
CG44037	-0.00322579276174395	0.726704781101505	1.04057389417196e-05	FBgn0264829	FALSE	FALSE
CG4712	-0.0032297617623833	0.7263820132102	1.04313610417533e-05	FBgn0033818	FALSE	FALSE
FBti0062719	-0.00323083854874303	0.726294454939631	1.0438317728044e-05	FBti0062719	FALSE	FALSE
asRNA:CR46101	-0.00323373048703038	0.7260593163214	1.04570128627498e-05	FBgn0267770	FALSE	FALSE
snoRNA:Me18S-C1366	-0.00323584020576369	0.725887794935478	1.04706618372368e-05	FBgn0082951	FALSE	FALSE
CG43133	-0.00323651201499725	0.725833179330549	1.04750100232215e-05	FBgn0262607	FALSE	FALSE
CG7542	-0.0032388090369932	0.725646450473839	1.04898839781088e-05	FBgn0036738	FALSE	FALSE
FBti0019855	-0.00324181797594053	0.725401873338437	1.05093837891312e-05	FBti0019855	FALSE	FALSE
