gene	cor	p	r2	Ensembl	in_Oxphos_68_Porcelli_list	is_in_TF_list
CG4858	-0.0010991972804322	0.867102551317015	1.20823466130955e-06	FBgn0037011	FALSE	FALSE
Ythdf	-0.00110147733351197	0.866829454891753	1.21325231624065e-06	FBgn0039261	FALSE	FALSE
CG43308	-0.00110222991502019	0.866739316916475	1.21491078556542e-06	FBgn0263000	FALSE	FALSE
asRNA:CR45813	-0.00110654473960992	0.866222556472906	1.22444126075839e-06	FBgn0267463	FALSE	FALSE
CG34284	-0.00110720049714581	0.866144025358809	1.22589294087994e-06	FBgn0085313	FALSE	FALSE
prg	-0.00110853769189417	0.865983891922197	1.22885581435006e-06	FBgn0285971	FALSE	TRUE
FBti0060641	-0.00110868917753171	0.865965751369323	1.22919169237594e-06	FBti0060641	FALSE	FALSE
FBti0062046	-0.00110868917753171	0.865965751369323	1.22919169237594e-06	FBti0062046	FALSE	FALSE
Osi12	-0.00111318449651296	0.865427464712872	1.23917972327682e-06	FBgn0037419	FALSE	FALSE
CG3687	-0.00111637014509519	0.865046040767428	1.24628230085985e-06	FBgn0034097	FALSE	FALSE
FBti0062988	-0.0011163940449914	0.865043179304729	1.24633566369227e-06	FBti0062988	FALSE	FALSE
CG14113	-0.00112280430939235	0.864275761624524	1.26068951719004e-06	FBgn0040814	FALSE	FALSE
CG6441	-0.00112290054637476	0.864264241394295	1.26090563704873e-06	FBgn0031920	FALSE	FALSE
FBti0060657	-0.00112483741674208	0.864032390795775	1.26525921410299e-06	FBti0060657	FALSE	FALSE
Or35a	-0.00112624567481966	0.863863824406232	1.26842932004998e-06	FBgn0028946	FALSE	FALSE
spd-2	-0.0011265067079791	0.863832579807173	1.26901736312191e-06	FBgn0027500	FALSE	FALSE
FBti0060716	-0.00112721696113157	0.863747566494561	1.27061807746269e-06	FBti0060716	FALSE	FALSE
CG13438	-0.00112734295590015	0.863732485793214	1.27090214021769e-06	FBgn0034545	FALSE	FALSE
CG43901	-0.00113027732703597	0.863381275939818	1.27752683601158e-06	FBgn0264502	FALSE	FALSE
tomboy20	-0.00113096968424105	0.863298412825728	1.2790924266723e-06	FBgn0037828	FALSE	FALSE
SkpE	-0.00113226624921449	0.863143240597135	1.28202685911024e-06	FBgn0031074	FALSE	FALSE
asRNA:CR44990	-0.0011324897086233	0.863116497623289	1.28253294013768e-06	FBgn0266325	FALSE	FALSE
CG9986	-0.00113328647847981	0.863021143794936	1.28433824230516e-06	FBgn0039589	FALSE	FALSE
ND-B14.5AL	-0.00113420175268407	0.862911610362601	1.28641361579161e-06	FBgn0037172	FALSE	FALSE
Rpp14b	-0.00113721848562462	0.862550608133813	1.29326588404635e-06	FBgn0039744	FALSE	FALSE
Sbf	-0.0011373655095313	0.862533015012985	1.2936003022714e-06	FBgn0025802	FALSE	FALSE
CG15870	-0.00113757203081967	0.86250830245343	1.29407012530319e-06	FBgn0033798	FALSE	FALSE
asRNA:CR45926	-0.00113847744444877	0.862399961272771	1.29613089151861e-06	FBgn0267588	FALSE	FALSE
FBti0020198	-0.00113856870752282	0.862389040938791	1.29633870175019e-06	FBti0020198	FALSE	FALSE
snoRNA:Psi28S-3305b	-0.00114048744828144	0.862159454830826	1.30071161968751e-06	FBgn0082975	FALSE	FALSE
CG5213	-0.00114489945318809	0.861631582460925	1.31079475791039e-06	FBgn0038345	FALSE	FALSE
SCCRO4	-0.00114836693848256	0.861216760074331	1.31874662539981e-06	FBgn0036967	FALSE	FALSE
FBti0063146	-0.00115218506732968	0.860760033764602	1.32753042937749e-06	FBti0063146	FALSE	FALSE
FBti0061237	-0.00115497168735224	0.860426726393298	1.33395959858528e-06	FBti0061237	FALSE	FALSE
CG13705	-0.00115742661815166	0.860133112935721	1.33963637640598e-06	FBgn0035582	FALSE	FALSE
Ent1	-0.00115773038451379	0.860096783360129	1.34033964322645e-06	FBgn0031250	FALSE	FALSE
lncRNA:CR44073	-0.00115946859015999	0.859888904704845	1.34436741156759e-06	FBgn0264882	FALSE	FALSE
FBti0019371	-0.00116015991221624	0.859806229556334	1.3459710219136e-06	FBti0019371	FALSE	FALSE
tRNA:Ser-GCT-1-1	-0.00116067830751744	0.859744235712547	1.34717413354155e-06	FBgn0051167	FALSE	FALSE
asRNA:CR43868	-0.00116224834040024	0.859556483936264	1.3508212047631e-06	FBgn0264460	FALSE	FALSE
Tsp42A	-0.00116492708989942	0.859236165046558	1.35705512478152e-06	FBgn0033042	FALSE	FALSE
FBti0019315	-0.00116611075352359	0.859094632566911	1.35981428948336e-06	FBti0019315	FALSE	FALSE
CG13445	-0.00116624350960167	0.859078759000794	1.36012392368802e-06	FBgn0036532	FALSE	FALSE
CG18605	-0.00116688349454871	0.859002237176577	1.36161708985022e-06	FBgn0034411	FALSE	FALSE
CG12971	-0.00116846754601174	0.858812840750766	1.36531640608269e-06	FBgn0037078	FALSE	FALSE
FBti0061883	-0.00117013691803951	0.858613251800988	1.369220406959e-06	FBti0061883	FALSE	FALSE
CG2685	-0.00117189218433586	0.858403403137354	1.37333129170746e-06	FBgn0024998	FALSE	FALSE
asRNA:CR44130	-0.00117285987877415	0.85828771591757	1.3756002952381e-06	FBgn0264961	FALSE	FALSE
lncRNA:CR45578	-0.00117503492813587	0.858027701337707	1.38070708233927e-06	FBgn0267138	FALSE	FALSE
FBti0060434	-0.00117584284462285	0.857931123512383	1.38260639525075e-06	FBti0060434	FALSE	FALSE
lncRNA:CR45742	-0.00117607300041938	0.857903611223256	1.38314770231545e-06	FBgn0267306	FALSE	FALSE
PGRP-LD	-0.00117614822266607	0.857894619368093	1.38332464168055e-06	FBgn0260458	FALSE	FALSE
FBti0062603	-0.00117781788560298	0.857695037319147	1.38725497164628e-06	FBti0062603	FALSE	FALSE
lncRNA:CR44817	-0.00117850746142295	0.857612611985345	1.38887983662956e-06	FBgn0266052	FALSE	FALSE
CG7668	-0.00117984193367894	0.857453106275927	1.39202698846727e-06	FBgn0036929	FALSE	FALSE
CG3679	-0.00118196063105702	0.85719987630475	1.39703093336871e-06	FBgn0027521	FALSE	FALSE
FBti0061856	-0.00118330429100546	0.85703928761361	1.40020904511194e-06	FBti0061856	FALSE	FALSE
lncRNA:CR40341	-0.0011850004495232	0.856836578198457	1.40422606537019e-06	FBgn0259996	FALSE	FALSE
Gr64e	-0.00118580139412414	0.856740859877082	1.40612494630675e-06	FBgn0045476	FALSE	FALSE
lncRNA:CR45754	-0.00119400484865196	0.855760612866073	1.42564757860439e-06	FBgn0267318	FALSE	FALSE
lncRNA:CR44770	-0.00119448644447073	0.855703072928684	1.42679786602433e-06	FBgn0265995	FALSE	FALSE
CG14453	-0.00119537438289092	0.855596986142797	1.42891991527185e-06	FBgn0037179	FALSE	FALSE
FBti0061802	-0.00119690107626974	0.855414589963005	1.43257218637565e-06	FBti0061802	FALSE	FALSE
FBti0020006	-0.0011974557953575	0.855348318815218	1.43390038183525e-06	FBti0020006	FALSE	FALSE
snoRNA:U27:54Ea	-0.00119820369808351	0.855258970030788	1.435692102101e-06	FBgn0063388	FALSE	FALSE
mtrm	-0.00119900001326667	0.855163839653948	1.43760103181347e-06	FBgn0010431	FALSE	FALSE
lncRNA:CR45512	-0.00119960379984413	0.855091710767516	1.43904927660049e-06	FBgn0267068	FALSE	FALSE
CG3014	-0.00119962877490834	0.855088727250004	1.43910919758808e-06	FBgn0037519	FALSE	FALSE
CG14500	-0.00120059913628605	0.854972809626175	1.44143828605082e-06	FBgn0034318	FALSE	FALSE
lncRNA:CR44739	-0.00120345567212156	0.854631591172425	1.44830555476155e-06	FBgn0265952	FALSE	FALSE
CG43403	-0.00120599362804205	0.854328450477921	1.45442063087802e-06	FBgn0263322	FALSE	FALSE
asRNA:CR44959	-0.0012091687076042	0.853949240199675	1.46208896344921e-06	FBgn0266264	FALSE	FALSE
FBti0060550	-0.00121073631801787	0.853762027726389	1.46588243176747e-06	FBti0060550	FALSE	FALSE
lncRNA:CR44486	-0.00121073631801787	0.853762027726389	1.46588243176747e-06	FBgn0265679	FALSE	FALSE
FBti0062719	-0.00121109643169506	0.853719022175454	1.4667545668645e-06	FBti0062719	FALSE	FALSE
RR48384-transposable-element	-0.00121118271499278	0.85370871810275	1.46696356909728e-06	RR48384-transposable-element	FALSE	FALSE
asRNA:CR46138	-0.00121330934257252	0.853454761139491	1.47211956077377e-06	FBgn0267813	FALSE	FALSE
CG43088	-0.00121471876710025	0.85328645927697	1.47554168314556e-06	FBgn0262534	FALSE	FALSE
CG15278	-0.00121512544233986	0.853237898712141	1.47652984062163e-06	FBgn0032554	FALSE	FALSE
Su(Ste):CR41533	-0.00121512544233986	0.853237898712141	1.47652984062163e-06	FBgn0085673	FALSE	FALSE
CG4328	-0.00121590847134707	0.853144399796678	1.47843341069358e-06	FBgn0036274	FALSE	TRUE
asRNA:CR46107	-0.00121959497289066	0.852704234527146	1.48741189790018e-06	FBgn0267776	FALSE	FALSE
asRNA:CR46081	-0.00121997170992473	0.85265925501394	1.48833097301666e-06	FBgn0267750	FALSE	FALSE
lncRNA:CR31526	-0.00122040694860332	0.852607291449418	1.48939312019927e-06	FBgn0051526	FALSE	FALSE
FBti0063213	-0.00122223892163235	0.852388577442304	1.49386798155301e-06	FBti0063213	FALSE	FALSE
FBti0062720	-0.00122511257328183	0.852045523281349	1.50090081721322e-06	FBti0062720	FALSE	FALSE
CG33474	-0.00122540696015378	0.852010381199068	1.50162221799333e-06	FBgn0053474	FALSE	FALSE
Cpr64Aa	-0.00122570809978864	0.851974433317739	1.50236034588748e-06	FBgn0035510	FALSE	FALSE
CG14810	-0.00122575958107938	0.851968287882705	1.50248655060789e-06	FBgn0029589	FALSE	FALSE
Lcp3	-0.00123114614539654	0.851325331574111	1.51572083132475e-06	FBgn0002534	FALSE	FALSE
CG8560	-0.00123612682231104	0.850730911101606	1.52800952083678e-06	FBgn0035781	FALSE	FALSE
fd19B	-0.00123676230895042	0.850655074839977	1.52958100884038e-06	FBgn0031086	FALSE	TRUE
asRNA:CR45868	-0.00123933731184877	0.850347799136184	1.53595697254055e-06	FBgn0267528	FALSE	FALSE
CG46335	-0.00124012939992246	0.850253283647512	1.53792092855205e-06	FBgn0285938	FALSE	FALSE
RpI135	-0.00124216571198293	0.850010311671361	1.54297565602606e-06	FBgn0003278	FALSE	FALSE
Incenp	-0.00124247519721076	0.849973385258607	1.54374461568393e-06	FBgn0260991	FALSE	FALSE
CG33998	-0.00124342882183793	0.84985960504246	1.54611523497726e-06	FBgn0053998	FALSE	FALSE
lncRNA:CR45602	-0.00124343789120555	0.849858522960193	1.54613778928571e-06	FBgn0267162	FALSE	FALSE
lncRNA:CR43363	-0.00124617379381329	0.849532110507942	1.55294912438702e-06	FBgn0263095	FALSE	FALSE
FBti0062787	-0.00124694659367425	0.849439914709952	1.55487580747582e-06	FBti0062787	FALSE	FALSE
FBti0019591	-0.00124726459078604	0.849401977933639	1.55566895942866e-06	FBti0019591	FALSE	FALSE
CG8501	-0.00124856703329559	0.849246601325342	1.55891963663256e-06	FBgn0033724	FALSE	FALSE
TRAM	-0.00125094053506451	0.848963466343344	1.56485222226747e-06	FBgn0040340	FALSE	FALSE
CG10979	-0.00125173481419457	0.848868721149436	1.56684004506673e-06	FBgn0037379	FALSE	TRUE
RR46620-transposable-element	-0.0012519360487512	0.848844717331244	1.56734387016276e-06	RR46620-transposable-element	FALSE	FALSE
Sas-4	-0.0012563137756054	0.848322564607618	1.57832430277589e-06	FBgn0011020	FALSE	FALSE
FBti0062937	-0.0012574932964605	0.848181888803483	1.58128939064311e-06	FBti0062937	FALSE	FALSE
asRNA:CR45995	-0.00125791940447921	0.848131070129285	1.58236122816533e-06	FBgn0267657	FALSE	FALSE
CG43057	-0.00125841512746254	0.848071949800228	1.58360863302655e-06	FBgn0262359	FALSE	FALSE
FBti0062257	-0.00125901668555971	0.848000208636731	1.58512301451776e-06	FBti0062257	FALSE	FALSE
lncRNA:CR46216	-0.00126087617942972	0.847778455387614	1.58980873985328e-06	FBgn0267936	FALSE	FALSE
tin	-0.00126170826860063	0.84767922880448	1.59190775505521e-06	FBgn0004110	FALSE	TRUE
FBti0060029	-0.00126189563616731	0.847656885566486	1.59238059657811e-06	FBti0060029	FALSE	FALSE
CR43309	-0.00126323035132839	0.847497726779766	1.59575092051726e-06	FBgn0263001	FALSE	FALSE
CG32668	-0.00126379273891871	0.847430666448024	1.59717208694365e-06	FBgn0052668	FALSE	FALSE
FBti0063502	-0.00126450309096219	0.847345964088616	1.59896806705293e-06	FBti0063502	FALSE	FALSE
nxf2	-0.00126506020254887	0.847279535350978	1.60037731607298e-06	FBgn0036640	FALSE	FALSE
FBti0019099	-0.00126701879336157	0.84704600598509	1.60533662273141e-06	FBti0019099	FALSE	FALSE
CG4704	-0.00126976843663749	0.846718179441375	1.61231188268082e-06	FBgn0039029	FALSE	FALSE
FBti0061384	-0.00127043548655975	0.846638654331532	1.6140063255103e-06	FBti0061384	FALSE	FALSE
CG4009	-0.00127278898491863	0.846358084791789	1.6199918001302e-06	FBgn0038469	FALSE	FALSE
trk	-0.00127663399555141	0.845899748288515	1.62979435859756e-06	FBgn0003751	FALSE	FALSE
CG30398	-0.00128595142857738	0.844789299589656	1.65367107666021e-06	FBgn0050398	FALSE	FALSE
Adck5	-0.00129002658549923	0.844303720469083	1.66416859129479e-06	FBgn0036142	FALSE	FALSE
FBti0059960	-0.0012908378368941	0.844207062107721	1.66626232115744e-06	FBti0059960	FALSE	FALSE
CG32305	-0.0012908378368941	0.844207062107721	1.66626232115744e-06	FBgn0052305	FALSE	FALSE
lncRNA:CR43830	-0.00129196425180941	0.844072856774049	1.66917162795344e-06	FBgn0264378	FALSE	FALSE
FBti0019697	-0.00129412968013559	0.843814872169985	1.67477162900785e-06	FBti0019697	FALSE	FALSE
Gr10b	-0.00129598427418826	0.843593933029762	1.67957523894326e-06	FBgn0030297	FALSE	FALSE
lncRNA:CR45585	-0.00129925337098738	0.843204513122511	1.68805932202207e-06	FBgn0267145	FALSE	FALSE
CG4935	-0.00129984501347751	0.843134039840228	1.68959705906234e-06	FBgn0028897	FALSE	FALSE
mt:tRNA:Gln-TTG	-0.00130213080752708	0.842861780109697	1.69554463991112e-06	FBgn0013703	FALSE	FALSE
lncRNA:CR45574	-0.00130247795397337	0.84282043332034	1.69644882058666e-06	FBgn0267134	FALSE	FALSE
CG14427	-0.00131014447501077	0.841907424914839	1.71647854540124e-06	FBgn0029931	FALSE	FALSE
lncRNA:CR44561	-0.00131058889634304	0.841854505143187	1.71764325521766e-06	FBgn0265754	FALSE	FALSE
mir-4979	-0.00131344650901941	0.841514250048355	1.72514173205528e-06	FBgn0263543	FALSE	FALSE
CG33269	-0.00131533955657599	0.841288861729505	1.73011814909351e-06	FBgn0053269	FALSE	FALSE
daw	-0.00131686444110297	0.841107316761716	1.73413195624143e-06	FBgn0031461	FALSE	FALSE
CG10086	-0.00131923329360967	0.840825310033969	1.74037648296822e-06	FBgn0037517	FALSE	FALSE
FBti0061095	-0.00131938795632092	0.840806898485165	1.7407845792847e-06	FBti0061095	FALSE	FALSE
FBti0059742	-0.00132210767278509	0.840483148887428	1.74796869843721e-06	FBti0059742	FALSE	FALSE
CG32237	-0.00132348230735256	0.840319525403405	1.75160541787527e-06	FBgn0052237	FALSE	FALSE
FBti0064162	-0.00132439799644889	0.840210534270871	1.75403005299782e-06	FBti0064162	FALSE	FALSE
CG33453	-0.00132704811255048	0.839895117887737	1.76105669302379e-06	FBgn0053453	FALSE	FALSE
FBti0020260	-0.00132839646926933	0.839734646556263	1.76463717956722e-06	FBti0020260	FALSE	FALSE
Gpo2	-0.00133214676637972	0.839288349293874	1.77461500717596e-06	FBgn0033190	FALSE	FALSE
CG16789	-0.00133329272511727	0.839151986865983	1.77766949085065e-06	FBgn0037712	FALSE	FALSE
CG6985	-0.00133443301885736	0.839016303332493	1.78071148181677e-06	FBgn0039017	FALSE	FALSE
Ir54a	-0.00133802092335544	0.838589409865581	1.79029999133696e-06	FBgn0034272	FALSE	FALSE
lncRNA:CR45644	-0.0013469765200886	0.837524068990608	1.81434574567e-06	FBgn0267204	FALSE	FALSE
CG16837	-0.00134757802925667	0.837452525246938	1.81596654493528e-06	FBgn0035009	FALSE	FALSE
lncRNA:CR44573	-0.00134980749240604	0.837187363725095	1.82198026655549e-06	FBgn0265766	FALSE	FALSE
lncRNA:CR44461	-0.00135250344434988	0.836866744994677	1.82926556697829e-06	FBgn0265654	FALSE	FALSE
Pgant3	-0.00135266475567297	0.83684756174579	1.82970194123983e-06	FBgn0027558	FALSE	FALSE
CG12811	-0.00135465688579651	0.836610664317916	1.83509527823589e-06	FBgn0037779	FALSE	FALSE
asRNA:CR45132	-0.00136107416664344	0.835847643655218	1.85252288710415e-06	FBgn0266625	FALSE	FALSE
asRNA:CR46071	-0.00136356310816989	0.835551747718422	1.85930434996194e-06	FBgn0267740	FALSE	FALSE
FBti0061641	-0.00136452394428139	0.835437525665581	1.86192559451723e-06	FBti0061641	FALSE	FALSE
CG42654	-0.0013670343765303	0.835139107467328	1.86878298661559e-06	FBgn0261506	FALSE	FALSE
lncRNA:CR44398	-0.00136984207468984	0.834805381018212	1.87646730959056e-06	FBgn0265548	FALSE	FALSE
CG4836	-0.00137301538744627	0.834428232979558	1.88517125416423e-06	FBgn0270925	FALSE	FALSE
CR43727	-0.00137765577198007	0.83387679212514	1.89793542607e-06	FBgn0263975	FALSE	FALSE
Cpr92A	-0.00137897446883225	0.833720099464002	1.90157058569117e-06	FBgn0038714	FALSE	FALSE
Cpr78Ca	-0.00138059662126349	0.833527358095171	1.90604703064418e-06	FBgn0037067	FALSE	FALSE
FBti0061120	-0.00138128071384343	0.833446078386655	1.90793641043582e-06	FBti0061120	FALSE	FALSE
snoRNA:Me28S-A982a	-0.0013819121665753	0.833371054603577	1.90968123612883e-06	FBgn0082943	FALSE	FALSE
snoRNA:Psi28S-3327b	-0.00138248324289319	0.833303205533264	1.91125991688046e-06	FBgn0082966	FALSE	FALSE
FBti0064075	-0.00138410672873629	0.833110327404244	1.91575143653307e-06	FBti0064075	FALSE	FALSE
CG42534	-0.00138494497077743	0.833010744044672	1.91807257208171e-06	FBgn0260487	FALSE	FALSE
FBti0064210	-0.00138520400981679	0.832979970685247	1.9187901488125e-06	FBti0064210	FALSE	FALSE
CG12448	-0.00138685158353102	0.832784247962906	1.92335731474249e-06	FBgn0028857	FALSE	FALSE
asRNA:CR46101	-0.00139108596864208	0.832281273806751	1.93512017215286e-06	FBgn0267770	FALSE	FALSE
CG12017	-0.00139114568599673	0.832274180873925	1.9352863196673e-06	FBgn0035429	FALSE	FALSE
eIF4H2	-0.00139304692152375	0.832048368637248	1.9405797255668e-06	FBgn0039797	FALSE	FALSE
tRNA:Leu-TAA-1-1	-0.0013950273858162	0.831813161034642	1.94610140717718e-06	FBgn0051506	FALSE	FALSE
CG17349	-0.00139507953954125	0.831806967259871	1.94624692164663e-06	FBgn0032771	FALSE	FALSE
CG17829	-0.00139656603515557	0.831630435479194	1.95039669055016e-06	FBgn0025635	FALSE	TRUE
lncRNA:CR44782	-0.00139713576089535	0.831562778802311	1.95198833437262e-06	FBgn0266009	FALSE	FALSE
Su(Ste):CR42427	-0.00139727410170225	0.831546350596002	1.95237491528782e-06	FBgn0259858	FALSE	FALSE
FBti0060695	-0.00139867371364182	0.831380148435567	1.95628815723261e-06	FBti0060695	FALSE	FALSE
FBti0061023	-0.00139946866386324	0.831285752451957	1.95851254113515e-06	FBti0061023	FALSE	FALSE
FBti0062520	-0.00140389539630727	0.830760146772886	1.97092228377275e-06	FBti0062520	FALSE	FALSE
C15	-0.00140431193314426	0.830710693390011	1.97209200557136e-06	FBgn0004863	FALSE	TRUE
lncRNA:CR45031	-0.00140816994936588	0.830252681864709	1.98294260629711e-06	FBgn0266391	FALSE	FALSE
lncRNA:CR45390	-0.00140979783379232	0.830059441846259	1.98752993216552e-06	FBgn0266939	FALSE	FALSE
FBti0019552	-0.00141009091973164	0.830024651811606	1.98835640190962e-06	FBti0019552	FALSE	FALSE
mir-4947	-0.00141097855536562	0.829919289272909	1.99086048370166e-06	FBgn0263579	FALSE	FALSE
Cyp6t2Psi	-0.00141376292781406	0.829588803521151	1.99872561606138e-06	FBgn0041336	FALSE	FALSE
Taf7	-0.00141393068569482	0.829568892783344	1.99919998394941e-06	FBgn0024909	FALSE	FALSE
lncRNA:CR45622	-0.00141428121284289	0.829527289999373	2.00019134900036e-06	FBgn0267182	FALSE	FALSE
lncRNA:CR44701	-0.00141774563736432	0.829116135860326	2.01000269226557e-06	FBgn0265912	FALSE	FALSE
CR10032	-0.00141825655368581	0.829055504823339	2.01145165207275e-06	FBgn0037493	FALSE	FALSE
CG45603	-0.00141897786203419	0.828969908052109	2.01349817294313e-06	FBgn0267163	FALSE	FALSE
FBti0063060	-0.00141999426391113	0.828849296342573	2.01638370954051e-06	FBti0063060	FALSE	FALSE
CG33160	-0.00142021326749451	0.828823308728473	2.01700572516744e-06	FBgn0053160	FALSE	FALSE
lncRNA:CR44633	-0.00142602445913763	0.828133804026677	2.03354575805876e-06	FBgn0265844	FALSE	FALSE
Doc1	-0.00142644100078948	0.828084385950731	2.0347339287333e-06	FBgn0028789	FALSE	TRUE
FBti0062677	-0.00142753108376741	0.827955062841154	2.03784499512214e-06	FBti0062677	FALSE	FALSE
Mur11Da	-0.00142799797195614	0.827899674509437	2.03917820791085e-06	FBgn0052644	FALSE	FALSE
FBti0062240	-0.00142942347240227	0.827730568456649	2.04325146345455e-06	FBti0062240	FALSE	FALSE
FBti0064094	-0.00143019253411713	0.827639338555785	2.04545068464439e-06	FBti0064094	FALSE	FALSE
Cpr76Bb	-0.00143026410822852	0.827630848199279	2.04565541928673e-06	FBgn0036879	FALSE	FALSE
glob3	-0.00143326810970166	0.827274521839604	2.05425747428778e-06	FBgn0037385	FALSE	FALSE
CG42592	-0.00143348437735862	0.827248870138394	2.05487746013124e-06	FBgn0260969	FALSE	FALSE
Prosalpha6T	-0.00143423687404817	0.827159617265994	2.05703541087948e-06	FBgn0032492	FALSE	FALSE
FBti0062631	-0.00143839654407731	0.826666283311932	2.06898461801355e-06	FBti0062631	FALSE	FALSE
MFS16	-0.00143840152151869	0.826665693031804	2.06899893710727e-06	FBgn0034611	FALSE	FALSE
FBti0063413	-0.00144155886015362	0.826291280595864	2.0780919472874e-06	FBti0063413	FALSE	FALSE
FBti0063136	-0.00144412851166311	0.825986588077975	2.08550715819831e-06	FBti0063136	FALSE	FALSE
CG2712	-0.00144476630252889	0.825910967053618	2.08734966892301e-06	FBgn0024975	FALSE	TRUE
Obp83b	-0.00144496297951713	0.825887647955833	2.08791801217503e-06	FBgn0010403	FALSE	FALSE
mAChR-C	-0.00144676652863498	0.825673816487332	2.0931333883785e-06	FBgn0029909	FALSE	FALSE
lncRNA:CR45596	-0.00144818269415226	0.825505922857036	2.0972331156421e-06	FBgn0267156	FALSE	FALSE
Lcp1	-0.00144956136066716	0.825342482589748	2.10122813833923e-06	FBgn0002531	FALSE	FALSE
CG31820	-0.00145118363806084	0.825150172061743	2.10593395137549e-06	FBgn0051820	FALSE	FALSE
FBti0063958	-0.00145323543680756	0.824906959574036	2.11189323479325e-06	FBti0063958	FALSE	FALSE
lncRNA:CR46203	-0.00145336396721191	0.824891724623616	2.11226682118993e-06	FBgn0267922	FALSE	FALSE
asRNA:CR45712	-0.00145661427342108	0.82450648165667	2.12172514153403e-06	FBgn0267276	FALSE	FALSE
tRNA:Arg-ACG-1-5	-0.00145762456112954	0.824386745780863	2.1246693612081e-06	FBgn0011955	FALSE	FALSE
lncRNA:CR45374	-0.00145901327226225	0.824222167112503	2.1287197286374e-06	FBgn0266914	FALSE	FALSE
FBti0019142	-0.00145937729903062	0.824179026919771	2.1297821009259e-06	FBti0019142	FALSE	FALSE
Jon74E	-0.0014641098019155	0.823618234439523	2.14361751206505e-06	FBgn0023197	FALSE	FALSE
CG13589	-0.00146420824761252	0.823606569769035	2.14390579237653e-06	FBgn0035011	FALSE	FALSE
FBti0063440	-0.00146506348908216	0.823505235238563	2.1464110270416e-06	FBti0063440	FALSE	FALSE
CG7631	-0.00146624554492335	0.823365182475866	2.14987599800759e-06	FBgn0028945	FALSE	FALSE
AstCC	-0.00146746213405071	0.823221044002305	2.15344511487266e-06	FBgn0032337	FALSE	FALSE
FBti0060603	-0.0014693728412745	0.822994680171498	2.15905654667509e-06	FBti0060603	FALSE	FALSE
CG17387	-0.00147100300376058	0.822801564462452	2.16384983707265e-06	FBgn0037276	FALSE	FALSE
FBti0062020	-0.00147247571562177	0.822627110224477	2.16818473309586e-06	FBti0062020	FALSE	FALSE
lncRNA:CR46351	-0.00147267201425137	0.822603857778544	2.16876286155919e-06	FBgn0286031	FALSE	FALSE
FBti0020149	-0.00147779656576126	0.821996887030164	2.18388268977577e-06	FBti0020149	FALSE	FALSE
CG14990	-0.0014784858515088	0.821915253607903	2.1859204131117e-06	FBgn0035496	FALSE	FALSE
CG11927	-0.0014814908582691	0.821559387476372	2.19481516313491e-06	FBgn0031638	FALSE	FALSE
FBti0019512	-0.00148248737155489	0.821441384088152	2.19776880681972e-06	FBti0019512	FALSE	FALSE
FBti0062698	-0.00148254926756413	0.821434054726725	2.19795233075494e-06	FBti0062698	FALSE	FALSE
FBti0019431	-0.00148366556652416	0.821301871844494	2.20126351328945e-06	FBti0019431	FALSE	FALSE
lncRNA:CR44581	-0.00149148435650772	0.82037617787802	2.22452558570725e-06	FBgn0265792	FALSE	FALSE
FBti0060011	-0.00149273755570543	0.820227830457237	2.22826541021341e-06	FBti0060011	FALSE	FALSE
CG1532	-0.00149665474813698	0.819764174402532	2.23997543512098e-06	FBgn0031143	FALSE	FALSE
snoRNA:Or-CD12	-0.00149805778825559	0.81959811974183	2.24417713695323e-06	FBgn0086068	FALSE	FALSE
CG43321	-0.00150129393144314	0.819215141834829	2.25388346858799e-06	FBgn0263026	FALSE	FALSE
FBti0061793	-0.00150261308542989	0.819059040331666	2.25784608450514e-06	FBti0061793	FALSE	FALSE
CrebB	-0.00150274243819682	0.819043733815189	2.25823483555772e-06	FBgn0265784	FALSE	TRUE
FBti0019541	-0.00150537990269964	0.818731653534192	2.26616865145199e-06	FBti0019541	FALSE	FALSE
CG5877	-0.00150630263356621	0.818622477379749	2.26894762388849e-06	FBgn0030625	FALSE	FALSE
FBti0019070	-0.00150709500343851	0.818528728152203	2.27133534938931e-06	FBti0019070	FALSE	FALSE
tRNA:iMet-CAT-1-2	-0.00150757464285259	0.818471980883834	2.27278130377211e-06	FBgn0050218	FALSE	FALSE
Mal-A4	-0.00150829643328314	0.818386585950942	2.27495813065465e-06	FBgn0033294	FALSE	FALSE
lncRNA:CR45614	-0.00151359750659724	0.817759482730674	2.29097741197738e-06	FBgn0267174	FALSE	FALSE
CG11977	-0.0015144026081369	0.817664251496637	2.29341525953185e-06	FBgn0037650	FALSE	FALSE
FBti0063221	-0.00151468317731535	0.8176310650738	2.29426512764212e-06	FBti0063221	FALSE	FALSE
asRNA:CR45501	-0.00151481471773398	0.817615506257243	2.29466362906349e-06	FBgn0267057	FALSE	FALSE
Pif1	-0.00151553344471289	0.817530495319776	2.2968416220433e-06	FBgn0031540	FALSE	FALSE
FBti0062135	-0.00151797502055684	0.817241722066378	2.30424816303454e-06	FBti0062135	FALSE	FALSE
HmgD	-0.00152009671549312	0.816990802326041	2.31069402445298e-06	FBgn0004362	FALSE	TRUE
CG42470	-0.00152138582064008	0.816838356988955	2.31461481524469e-06	FBgn0259960	FALSE	FALSE
CG43880	-0.00152266637053201	0.816686930228086	2.31851287594914e-06	FBgn0264472	FALSE	FALSE
Fatp2	-0.00152553775199525	0.816347410358555	2.32726543276273e-06	FBgn0265187	FALSE	FALSE
