p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	annotation
6.37147503785982e-08	0.757790490230921	0.654	0.503	0.00152482140606061	FBti0019603	outer photoreceptor cell
1.09736567155209e-07	-1.72037573810296	0.224	0.38	0.00262621552515845	CG43783	outer photoreceptor cell
1.37546970278662e-07	-2.05721840676013	0.036	0.15	0.00329177409270893	CG6654	outer photoreceptor cell
1.48580035410324e-07	-0.591863330432325	0.911	0.93	0.00355581740743988	apolpp	outer photoreceptor cell
1.7616968919252e-07	-1.54693002904478	0.094	0.233	0.00421609300175539	Had1	outer photoreceptor cell
2.13611595215399e-07	2.88425955297849	0.141	0.027	0.00511215269669493	FBti0018968	outer photoreceptor cell
2.24857263433146e-07	-3.51541628318507	0.016	0.107	0.00538128402848205	FBti0102111	outer photoreceptor cell
2.52695045789061e-07	-2.03061535716959	0.034	0.143	0.00604749783582381	CG14304	outer photoreceptor cell
2.7729669519169e-07	2.05558242212293	0.122	0.017	0.00663626450932752	FBti0019110	outer photoreceptor cell
3.37610186875543e-07	-3.71138260819469	0.01	0.093	0.00807968699230548	FBti0019466	outer photoreceptor cell
4.64471501389202e-07	-1.85392898307298	0.073	0.2	0.0111157319712464	FBti0019000	outer photoreceptor cell
5.21539585327519e-07	4.4195905216654	0.089	0.003	0.0124814853560582	FBti0020099	outer photoreceptor cell
5.21968344845471e-07	0.713429045392131	0.576	0.4	0.0124917464288418	InR	outer photoreceptor cell
5.23123213285259e-07	2.40410668389863	0.182	0.057	0.0125193847403428	cv-2	outer photoreceptor cell
5.51407390739447e-07	2.91272390830251	0.117	0.017	0.0131962816751764	Arc2	outer photoreceptor cell
7.46322760933166e-07	1.94466489034639	0.161	0.043	0.0178609963146525	Nop60B	outer photoreceptor cell
7.82078138494927e-07	4.07511405230922	0.094	0.007	0.0187166940104606	Pepck2	outer photoreceptor cell
8.32068739551702e-07	-0.912021730278679	0.581	0.643	0.0199130690749513	CG2233	outer photoreceptor cell
1.18132224985311e-06	-0.856857374742317	0.263	0.42	0.0282714040834846	28SrRNA-Psi:CR45859	outer photoreceptor cell
1.20537937177825e-06	2.85815445237516	0.135	0.03	0.0288471391253971	asRNA:CR44053	outer photoreceptor cell
1.4194026399905e-06	-4.85033837628514	0.003	0.067	0.0339691439802527	RR48386-transposable-element	outer photoreceptor cell
1.6730544749388e-06	1.19087012112926	0.323	0.173	0.0400395396942354	CG9705	outer photoreceptor cell
1.73109965592208e-06	-0.500791459082186	0.805	0.89	0.0414286769655271	stops	outer photoreceptor cell
1.74936269951095e-06	0.824105859912191	0.513	0.363	0.041865748124696	CG33170	outer photoreceptor cell
1.79315062745246e-06	-0.675955030367219	1	1	0.0429136808161924	lncRNA:CR34335	outer photoreceptor cell
1.85929724028747e-06	0.65870822368757	0.724	0.63	0.0444967015545597	NaPi-III	outer photoreceptor cell
2.00180858539988e-06	1.22299423524515	0.276	0.13	0.0479072830657898	asrij	outer photoreceptor cell
2.08658916523861e-06	1.99796356800792	0.161	0.047	0.0499362519024904	CG8654	outer photoreceptor cell
4.87544280794019e-147	-3.27940216329452	0.36	0.941	1.16679097279625e-142	Obp99b	photoreceptor cell
1.36744869785971e-118	6.01846935298437	0.699	0.02	3.27257822371786e-114	Ldh	photoreceptor cell
8.06180789732557e-86	3.04210698405077	0.69	0.128	1.92935186598796e-81	Dro	photoreceptor cell
1.53327717184454e-57	3.15931132453653	0.494	0.059	3.66943892765835e-53	AttC	photoreceptor cell
7.71225100218061e-57	2.79580205284968	0.569	0.141	1.84569590984186e-52	Dgp-1	photoreceptor cell
3.26670617970213e-54	-0.921385049798162	0.981	0.996	7.81788122926313e-50	Nplp2	photoreceptor cell
4.19716030353182e-50	-1.00275089860408	0.896	0.968	1.00446440384123e-45	CG2233	photoreceptor cell
3.16001795863881e-47	1.90322556254821	0.685	0.296	7.56255497861439e-43	Mtk	photoreceptor cell
5.03466711671578e-47	-2.42392576231255	0.171	0.545	1.20489653437242e-42	TotA	photoreceptor cell
7.32587801860711e-43	0.599473115766678	0.998	0.991	1.75322912741305e-38	Ald1	photoreceptor cell
1.2486977162097e-40	1.27734009677663	0.752	0.405	2.98838337443305e-36	Drs	photoreceptor cell
1.11089423972021e-37	2.594670477542	0.393	0.069	2.6585920944984e-33	Arc1	photoreceptor cell
1.66130777017171e-36	4.83549535100881	0.277	0.009	3.97584175557493e-32	MFS3	photoreceptor cell
3.05136509943212e-36	3.65561992518973	0.324	0.035	7.30252695596096e-32	Cyp4e3	photoreceptor cell
2.87158784530169e-34	-0.682868455593355	0.961	0.991	6.872284031376e-30	CG6503	photoreceptor cell
2.06501304899745e-29	0.842376274079283	0.879	0.751	4.9419892288607e-25	IscU	photoreceptor cell
2.55809919819565e-28	1.12458263557634	0.729	0.519	6.12204300112184e-24	CG10960	photoreceptor cell
3.33758940116322e-28	-1.31304672584483	0.424	0.673	7.98751895486381e-24	ND-75	photoreceptor cell
4.38932777032604e-28	8.12576911210878	0.201	0	1.05045392199443e-23	CG11313	photoreceptor cell
1.66790519485106e-27	-1.36978530282102	0.34	0.613	3.99163071231756e-23	BomS6	photoreceptor cell
1.81873814928569e-27	-1.00737312436201	0.55	0.768	4.35260413887051e-23	CCHa2	photoreceptor cell
1.40068648439602e-26	0.802895339081799	0.86	0.725	3.35212289445657e-22	Pgi	photoreceptor cell
6.23574522686674e-25	1.30890090327499	0.69	0.437	1.49233854769375e-20	CG11458	photoreceptor cell
1.67445857931138e-24	-1.48293145946578	0.265	0.539	4.007314272008e-20	RR48373-transposable-element	photoreceptor cell
2.41324763462389e-24	2.57457753530532	0.279	0.052	5.7753842391819e-20	Pepck2	photoreceptor cell
8.76667482647018e-24	1.21530969652719	0.724	0.494	2.09804061947084e-19	Cpr72Ec	photoreceptor cell
1.25627711985011e-23	-2.32091714227285	0.076	0.297	3.00652240322528e-19	fit	photoreceptor cell
2.09375710515348e-23	1.31693688548258	0.52	0.243	5.01077950405331e-19	Proc	photoreceptor cell
2.24831378298018e-23	7.7023719351457	0.168	0	5.38066454542818e-19	FBti0063565	photoreceptor cell
2.7828807846308e-22	1.37099917127351	0.474	0.21	6.65999029377842e-18	Tspo	photoreceptor cell
6.78683969584694e-21	3.396473434842	0.213	0.03	1.62422647601009e-16	AttA	photoreceptor cell
1.46048191163213e-20	-0.654067059105406	0.866	0.924	3.49522531091802e-16	Obp99c	photoreceptor cell
5.63089745992528e-20	1.61944622111922	0.307	0.087	1.34758638010932e-15	bor	photoreceptor cell
3.45851644766474e-19	-0.812670513742946	0.66	0.803	8.27692156255125e-15	CG4716	photoreceptor cell
1.8270250131819e-18	1.22240441270014	0.643	0.433	4.37243626154693e-14	hzg	photoreceptor cell
5.40703723641815e-18	-3.59139191855534	0.009	0.136	1.29401215141959e-13	TotX	photoreceptor cell
6.11606151737451e-18	0.609807999104803	0.866	0.751	1.46369584233807e-13	Hex-A	photoreceptor cell
9.25061216962837e-18	-0.853094150555553	0.584	0.732	2.21385650443546e-13	Npc2g	photoreceptor cell
1.49258281832601e-17	1.29249003279896	0.336	0.123	3.5720492008178e-13	BomBc3	photoreceptor cell
2.47890972992216e-17	3.29388544933839	0.173	0.022	5.93252676564972e-13	Arc2	photoreceptor cell
3.37727876058079e-17	-4.21544815401554	0.009	0.13	8.08250352982195e-13	FBti0020039	photoreceptor cell
3.39445610056967e-17	2.90706032740229	0.17	0.02	8.12361233988334e-13	CG7130	photoreceptor cell
3.82031003076148e-17	0.561303993532629	0.974	0.939	9.14276596561838e-13	retinin	photoreceptor cell
8.68691169229312e-17	2.40322507887784	0.168	0.02	2.07895170619959e-12	CG6912	photoreceptor cell
3.14635673869491e-16	1.16519730613409	0.439	0.221	7.52986094704465e-12	Myc	photoreceptor cell
4.36507458139361e-16	1.53487654448602	0.407	0.203	1.04464964881912e-11	CG33978	photoreceptor cell
6.39845032837677e-16	0.667398584633832	0.794	0.645	1.53127713258713e-11	aay	photoreceptor cell
7.45107441049688e-16	5.67773815087582	0.118	0.002	1.78319112792011e-11	y	photoreceptor cell
1.16868691926802e-15	2.99411938541459	0.215	0.056	2.79690153519223e-11	FBti0019183	photoreceptor cell
3.61054978254181e-15	0.524390702151983	0.952	0.859	8.64076773957906e-11	Tsf1	photoreceptor cell
5.04881753694994e-15	-1.0930579394805	0.363	0.552	1.20828301294286e-10	Had1	photoreceptor cell
8.64520238013639e-15	-3.09290883592547	0.011	0.119	2.06896983361424e-10	TotC	photoreceptor cell
1.3841722152708e-14	2.74420626512157	0.283	0.104	3.31260094558609e-10	Hsp26	photoreceptor cell
1.5275702657771e-14	-0.978235909512518	0.361	0.559	3.65578116005774e-10	28SrRNA-Psi:CR45859	photoreceptor cell
3.3216461499534e-14	1.43888568620745	0.304	0.119	7.94936356606848e-10	IBIN	photoreceptor cell
4.48125953074851e-14	0.598441191564516	0.854	0.745	1.07245503089873e-09	sima	photoreceptor cell
7.13216045892806e-14	-1.167518893888	0.277	0.459	1.70686864103066e-09	teq	photoreceptor cell
1.1348491008846e-13	0.503910528456846	0.896	0.844	2.71592086823703e-09	CG46385	photoreceptor cell
3.6726632126328e-13	0.870795733698815	0.601	0.426	8.78941760047281e-09	CG44774	photoreceptor cell
4.53777133439699e-13	2.26126339063209	0.146	0.024	1.08597943574789e-08	Gadd45	photoreceptor cell
8.32243075922201e-13	0.811708028814418	0.614	0.418	1.99172412929701e-08	BomS1	photoreceptor cell
1.26045228541841e-12	0.682134462405194	0.732	0.6	3.01651440946334e-08	NaPi-III	photoreceptor cell
1.28872771250318e-12	0.620825396221776	0.808	0.682	3.08418316156261e-08	BomS3	photoreceptor cell
1.31714847855904e-12	-2.31568110159544	0.022	0.128	3.15219973888749e-08	Amy-p	photoreceptor cell
1.42059168788716e-12	-2.6410858501103	0.009	0.1	3.39976002745155e-08	FBti0019285	photoreceptor cell
2.53506584079822e-12	3.08747524090171	0.101	0.006	6.0669195701983e-08	asRNA:CR45600	photoreceptor cell
2.57994529989914e-12	1.50672561442442	0.277	0.113	6.17432509171863e-08	asrij	photoreceptor cell
3.07644984399982e-12	0.636909994274044	0.715	0.567	7.36255976666038e-08	Xrp1	photoreceptor cell
3.91309257503791e-12	1.71600749795994	0.204	0.063	9.36481315058072e-08	Srr	photoreceptor cell
4.81304683341498e-12	-3.68821318311193	0.008	0.093	1.15185836817287e-07	FBti0019466	photoreceptor cell
5.2704423406203e-12	0.806227260716204	0.29	0.119	1.26132226095725e-07	DptA	photoreceptor cell
6.26338483376749e-12	1.36292357999334	0.355	0.182	1.49895325841724e-07	Uhg1	photoreceptor cell
6.33974966475019e-12	0.973076799343804	0.431	0.251	1.51722888976801e-07	FBti0019603	photoreceptor cell
1.68827290807699e-11	1.01101152100979	0.357	0.184	4.04037472360986e-07	CG33110	photoreceptor cell
3.60272984633381e-11	1.47508613547797	0.218	0.078	8.62205306824608e-07	Fdx1	photoreceptor cell
3.69149898634844e-11	0.946737086764178	0.47	0.294	8.83449537412908e-07	CG3036	photoreceptor cell
4.02576941799127e-11	3.03117491435621	0.092	0.006	9.63447137113671e-07	Mdr50	photoreceptor cell
5.06519378685618e-11	1.25495561901524	0.227	0.084	1.21220217707042e-06	DptB	photoreceptor cell
1.36577335703931e-10	-1.15589942532675	0.145	0.297	3.26856879806647e-06	lectin-28C	photoreceptor cell
2.61753051900809e-10	5.67950568269943	0.076	0.002	6.26427403809015e-06	CG8620	photoreceptor cell
3.82691919711262e-10	-0.546036585251376	0.821	0.872	9.15858302252991e-06	7B2	photoreceptor cell
5.28409562041925e-10	2.24782103056381	0.134	0.032	1.26458976387874e-05	CG4962	photoreceptor cell
6.67087697632552e-10	-0.94692528573786	0.273	0.424	1.59647427797422e-05	Syn1	photoreceptor cell
6.68345066923746e-10	-1.68530560428486	0.047	0.152	1.59948341416191e-05	CG14400	photoreceptor cell
9.15055214086705e-10	-0.610486892244156	0.631	0.721	2.1899101383523e-05	Sap-r	photoreceptor cell
9.47485255643784e-10	-0.939099818690775	0.33	0.485	2.2675217138067e-05	CG16926	photoreceptor cell
1.27906190912215e-09	2.2791893338308	0.151	0.045	3.06105096091112e-05	bnl	photoreceptor cell
1.39209979220485e-09	1.35477485917743	0.232	0.1	3.33157322270466e-05	PGRP-SB1	photoreceptor cell
2.14981339752907e-09	0.681570950080414	0.514	0.346	5.14493342296658e-05	CG42392	photoreceptor cell
2.19828031316786e-09	-0.843256286430272	0.383	0.52	5.26092444547332e-05	28SrRNA-Psi:CR40596	photoreceptor cell
3.56118324010225e-09	0.608463838913492	0.717	0.615	8.5226237302127e-05	Nepl11	photoreceptor cell
3.78190424669964e-09	-1.28699751942756	0.062	0.171	9.05085324320159e-05	FBti0019000	photoreceptor cell
4.83239789473169e-09	1.08784212834067	0.349	0.201	0.000115648946416719	CG8654	photoreceptor cell
7.41778649463984e-09	0.816319280243591	0.416	0.255	0.000177522466389721	Cpr49Ag	photoreceptor cell
7.66866747236674e-09	-1.06942693730877	0.221	0.359	0.000183526549948681	rdhB	photoreceptor cell
8.35136053486006e-09	0.533200547356096	0.72	0.595	0.000199864760320271	Gs1	photoreceptor cell
8.53706395914283e-09	0.593404830561383	0.657	0.513	0.000204309014670206	CG4364	photoreceptor cell
1.15327038148343e-08	0.831871638911492	0.357	0.208	0.000276000667696616	Rel	photoreceptor cell
1.25361840027593e-08	0.896562357850873	0.361	0.21	0.000300015955554036	sr	photoreceptor cell
1.28420557895388e-08	-0.664476696395863	0.525	0.641	0.000307336079155244	Obp19d	photoreceptor cell
1.94067611375216e-08	3.58720395584059	0.075	0.007	0.000464442607543166	Ir76a	photoreceptor cell
2.2440476589791e-08	-2.20714854366574	0.028	0.108	0.000537045485746879	CG31704	photoreceptor cell
2.96355259470012e-08	-0.799808683239969	0.192	0.331	0.000709237406963634	Scp1	photoreceptor cell
3.58905019642949e-08	2.10260265516383	0.282	0.149	0.000858931493009505	Hsp23	photoreceptor cell
3.69672405517162e-08	-0.97767628576849	0.268	0.39	0.000884700000883673	CG4847	photoreceptor cell
3.95913276649134e-08	-0.956325140319441	0.16	0.29	0.000947499653676706	Acer	photoreceptor cell
4.10982558287816e-08	-1.24802809083399	0.117	0.232	0.000983563458494401	Lst	photoreceptor cell
8.52545195010245e-08	1.15043893199052	0.129	0.039	0.00204031116069852	CG43236	photoreceptor cell
8.6124812200794e-08	-0.974527951031596	0.321	0.448	0.0020611390055894	CG6910	photoreceptor cell
9.10507454186463e-08	-0.552038201971462	0.575	0.682	0.00217902643935904	UQCR-6.4	photoreceptor cell
9.52266889782791e-08	1.35941937563987	0.178	0.072	0.00227896512062818	sug	photoreceptor cell
1.16635101833066e-07	0.514913352896689	0.684	0.558	0.00279131125706894	Sam-S	photoreceptor cell
1.22067322435871e-07	-1.06852618075695	0.193	0.316	0.00292131516053527	CG31075	photoreceptor cell
1.26343697329001e-07	0.640140404098951	0.509	0.359	0.00302365736447765	InR	photoreceptor cell
1.29395974785412e-07	-0.698499223488002	0.444	0.558	0.00309670446856447	CG14629	photoreceptor cell
1.50613369407283e-07	1.67891076180865	0.162	0.065	0.00360447915665509	CG5079	photoreceptor cell
2.09214546193453e-07	0.578740405881808	0.626	0.494	0.00500692251950173	eIF3a	photoreceptor cell
2.3633301558962e-07	1.86450952005781	0.104	0.028	0.0056559217290908	srl	photoreceptor cell
2.75074563912994e-07	0.872915083055634	0.319	0.193	0.00658308446356578	puml	photoreceptor cell
2.9462837655444e-07	1.88726626091127	0.146	0.056	0.00705104630770085	Hsp68	photoreceptor cell
3.41084371507372e-07	1.86803427203637	0.115	0.035	0.00816283117891443	AttB	photoreceptor cell
3.57916542207984e-07	-0.507311865504962	0.562	0.662	0.00856565868812147	mt:ND6	photoreceptor cell
4.00737222338841e-07	0.593030948787941	0.452	0.309	0.00959044320501313	cv-c	photoreceptor cell
4.06886108829258e-07	-0.709777805670842	0.379	0.496	0.0097375983565018	CG40228	photoreceptor cell
4.0713632186458e-07	1.71200282168577	0.093	0.022	0.00974358645486313	CecA1	photoreceptor cell
4.59601699724907e-07	-1.52352929867557	0.061	0.149	0.0109991878778165	CG14304	photoreceptor cell
4.59837535111617e-07	1.63106453953463	0.198	0.091	0.0110048318902912	Hsp67Bc	photoreceptor cell
4.86205730903187e-07	0.539477294629758	0.67	0.554	0.0116358755519751	VGlut	photoreceptor cell
5.34665539530799e-07	-1.63245026914888	0.056	0.141	0.0127956156920511	FBti0020120	photoreceptor cell
5.40906466023211e-07	0.786135714210654	0.269	0.147	0.0129449735448675	Rgk2	photoreceptor cell
5.85584867725363e-07	2.02321785239203	0.098	0.026	0.0140142170544034	Hsp27	photoreceptor cell
6.03091744750293e-07	-1.27535295125992	0.053	0.138	0.014433191635364	Def	photoreceptor cell
6.06665789766003e-07	0.543142770208305	0.713	0.606	0.01451872568068	Pglym78	photoreceptor cell
6.85199499535817e-07	0.915913626052292	0.229	0.117	0.0163981944228912	bcn92	photoreceptor cell
7.82641444798617e-07	0.512318626587014	0.653	0.53	0.0187301750569205	sbm	photoreceptor cell
8.8123897078561e-07	-0.846780628707563	0.304	0.42	0.0210898110488412	CG9928	photoreceptor cell
9.60744406057082e-07	-0.580919086768241	0.439	0.559	0.0229925351257581	CG9485	photoreceptor cell
1.0300078479785e-06	-0.815738734619263	0.403	0.504	0.0246501478178214	CG6426	photoreceptor cell
1.33148083914902e-06	0.525522100989122	0.643	0.535	0.0318649994425144	CG11089	photoreceptor cell
1.36924997459652e-06	0.556203805683751	0.628	0.528	0.032768890392044	SCaMC	photoreceptor cell
1.54149854000292e-06	1.19095451950784	0.209	0.108	0.0368911430593499	Spn27A	photoreceptor cell
1.54848569078768e-06	0.663756551275954	0.514	0.381	0.0370583595519306	CG3168	photoreceptor cell
1.78334076427307e-06	-0.653586394120145	0.329	0.454	0.042678911170583	Npc2h	photoreceptor cell
1.85269427110946e-06	0.848451506183645	0.162	0.071	0.0443386792961916	BomBc1	photoreceptor cell
1.01949293393695e-10	-1.94881270074069	0.575	0.877	2.4398504894979e-06	Syn1	photoreceptor-like cell
1.10044508728231e-07	-6.53426342256269	0	0.329	0.00263358518288402	RR48375-transposable-element	photoreceptor-like cell
1.77962553564534e-06	6.34403370662249	0.274	0	0.0425899983190644	CG11052	photoreceptor-like cell
1.77962553564534e-06	6.31567851519557	0.274	0	0.0425899983190644	Dro	photoreceptor-like cell
1.32606160925314e-17	2.99782724126705	0.856	0.323	3.17353064326461e-13	FBti0019603	pigment cell
3.51889495842514e-12	2.08909133356128	0.845	0.366	8.42141941450305e-08	qin	pigment cell
5.0417244306334e-10	5.39476715576659	0.402	0.032	1.20658549073919e-05	Ldh	pigment cell
2.4510206427297e-09	-2.52403454348011	0.186	0.57	5.86578260218072e-05	Obp99b	pigment cell
5.75841133250899e-09	4.17307374681373	0.402	0.054	0.000137810300009605	Dro	pigment cell
6.69866068587514e-09	6.18683224673271	0.309	0	0.000160312347534364	CG6912	pigment cell
3.89454418246876e-08	4.19130755498656	0.33	0.022	0.000932042313748424	asRNA:CR45600	pigment cell
8.35104352621937e-08	-2.07453041353357	0.186	0.548	0.00199857173669482	RR48373-transposable-element	pigment cell
5.44480651353774e-07	1.29252709614056	0.361	0.054	0.0130305109481985	Tspo	pigment cell
7.67634104486496e-07	-1.0734754572497	0.763	0.925	0.0183710193885708	rdhB	pigment cell
7.86096258790601e-07	-1.58767193391481	0.598	0.806	0.0188128556653767	CG4928	pigment cell
9.38856611900168e-07	1.7087016944494	0.505	0.161	0.0224687164359948	Drs	pigment cell
1.36938161327236e-06	5.06544111605061	0.247	0.011	0.032772040768834	Cyp4e3	pigment cell
2.05234880568096e-06	0.94348799383622	0.938	0.839	0.0491168116175566	Ald1	pigment cell
3.23988582456285e-14	7.90638461577596	0.469	0.009	7.7536947553438e-10	Ldh	Poxn neuron
8.07253138916149e-10	4.096329278588	0.449	0.062	1.93191821205413e-05	Dgp-1	Poxn neuron
1.4345125577082e-09	3.39607122910623	0.673	0.265	3.43307545310726e-05	hzg	Poxn neuron
3.28395767665438e-09	1.28900981938161	0.959	0.885	7.85916751176926e-05	Ald1	Poxn neuron
3.32699791150854e-09	7.01040227874598	0.286	0	7.96217140182223e-05	MFS3	Poxn neuron
1.64514847150317e-07	3.5798117405038	0.347	0.044	0.00393716932200139	Tpc1	Poxn neuron
1.47774157586057e-06	-3.8607460691198	0.061	0.442	0.0353653113934953	Obp99b	Poxn neuron
1.5614739207422e-06	-0.940336504220555	0.837	0.92	0.0373691938712023	Argk	Poxn neuron
1.36310202876421e-14	8.19804074205326	0.417	0	3.26217577523851e-10	Ldh	serotonergic neuron
2.08325347827837e-10	-2.77179838262092	0.191	0.583	4.9856422242158e-06	MFS14	serotonergic neuron
3.87049507333272e-10	-3.53730683061206	0.191	0.548	9.26286880949987e-06	h	serotonergic neuron
5.75685897807005e-10	-1.85390595034548	0.165	0.548	1.37773149063172e-05	Obp99b	serotonergic neuron
9.05285490753688e-08	3.5675350828309	0.348	0.07	0.00216652923647173	Dgp-1	serotonergic neuron
1.1776417015375e-07	3.37693334915613	0.296	0.035	0.00281833212011955	Dro	serotonergic neuron
4.06119731663728e-07	-2.90359685364497	0.096	0.374	0.00971925741817633	Marf1	serotonergic neuron
1.59491685654819e-06	-1.86393503568899	0.252	0.539	0.0381695502109113	RR48373-transposable-element	serotonergic neuron
1.73064946001718e-06	-3.60774626511724	0.043	0.27	0.0414179028771312	CG42326	serotonergic neuron
2.04078040907914e-06	0.740290906400579	0.939	0.93	0.0488399567500821	Lk6	serotonergic neuron
1.17730320290422e-57	-3.40739489181827	0.129	0.625	2.81752202519037e-53	Obp99b	skeletal muscle of head
2.31811054056578e-45	4.90518239130229	0.417	0.019	5.54770214568201e-41	Ldh	skeletal muscle of head
3.20356723090748e-30	2.78118976003385	0.349	0.04	7.66677709700778e-26	Dro	skeletal muscle of head
3.32821102240218e-28	7.40548135846711	0.253	0.002	7.96507461881289e-24	FBti0063565	skeletal muscle of head
4.71029305721931e-23	3.9126088060605	0.286	0.042	1.12726733445372e-18	Arc1	skeletal muscle of head
3.06399253570976e-19	1.70845991700542	0.36	0.103	7.3327469364606e-15	Mtk	skeletal muscle of head
3.67187683536617e-18	2.28949485313866	0.343	0.103	8.78753564239832e-14	Dgp-1	skeletal muscle of head
7.1224502486879e-17	4.76731928078339	0.172	0.009	1.70454479351599e-12	MFS3	skeletal muscle of head
9.41174528955816e-17	1.63279883478963	0.459	0.198	2.25241888269706e-12	Drs	skeletal muscle of head
1.17266124348645e-16	2.38379602155933	0.21	0.026	2.80641288791177e-12	AttC	skeletal muscle of head
5.81736230781437e-16	-1.42783304921652	0.29	0.538	1.39221114750614e-11	RR48373-transposable-element	skeletal muscle of head
1.96709040978579e-15	4.49523000300773	0.155	0.007	4.70764076869936e-11	CG6912	skeletal muscle of head
6.32348625774681e-15	-0.820971918296599	0.79	0.869	1.51333673120397e-10	Nplp2	skeletal muscle of head
1.00538660671045e-13	1.16874639437494	0.6	0.396	2.40609122717945e-09	hzg	skeletal muscle of head
1.35947524675486e-13	1.75559277700946	0.264	0.075	3.25349616053372e-09	Proc	skeletal muscle of head
1.9007355351097e-12	-2.20131489324145	0.072	0.24	4.54884028262453e-08	TotA	skeletal muscle of head
3.64196248398863e-12	-0.947517904370619	0.572	0.72	8.7159446166816e-08	CG2233	skeletal muscle of head
5.75947265623394e-12	4.14303652723169	0.111	0.002	1.37835699608991e-07	asRNA:CR45600	skeletal muscle of head
1.29136275934897e-11	3.87545676495551	0.124	0.009	3.09048935567395e-07	Cyp4e3	skeletal muscle of head
2.52465634746924e-11	3.33707364332131	0.175	0.037	6.04200757076338e-07	FBti0019183	skeletal muscle of head
1.58655902251642e-10	1.02935568930923	0.476	0.291	3.7969530526863e-06	CG10960	skeletal muscle of head
1.73866375892662e-10	-3.36175160353193	0.022	0.135	4.16097010786319e-06	fit	skeletal muscle of head
4.94585198951231e-10	3.10447600500042	0.12	0.014	1.18364129813009e-05	pre-rRNA:CR45845	skeletal muscle of head
3.63808158299412e-09	-6.6952280862742	0.002	0.079	8.70665684442153e-05	FBti0019466	skeletal muscle of head
4.90897793530693e-09	3.63700766443303	0.109	0.014	0.000117481659947765	FBti0018968	skeletal muscle of head
7.08211944061867e-09	-0.551960018369031	0.921	0.96	0.000169489282452886	apolpp	skeletal muscle of head
1.22014759856343e-08	1.24374503749186	0.275	0.124	0.000292005723288199	Tspo	skeletal muscle of head
1.31148037494483e-08	6.78537626691669	0.079	0.002	0.000313863483331797	CG8620	skeletal muscle of head
1.51058682905682e-08	-1.77910142072673	0.127	0.266	0.000361513639929877	BomS6	skeletal muscle of head
1.56812175076192e-08	0.73307213010012	0.41	0.235	0.000375282897392343	CG11458	skeletal muscle of head
1.68834810899011e-08	-1.32352159077902	0.221	0.371	0.000404055469443514	CCHa2	skeletal muscle of head
2.09303082583001e-08	1.47383989396873	0.29	0.138	0.000500904137237639	sr	skeletal muscle of head
2.36474036237351e-08	4.49030972320564	0.087	0.007	0.000565929663523229	FBti0019110	skeletal muscle of head
2.46790981454867e-08	3.06907687140041	0.098	0.012	0.000590620176817789	AttA	skeletal muscle of head
4.16171542132123e-08	1.13350932884665	0.314	0.161	0.000995981734630596	Myc	skeletal muscle of head
4.49423948287334e-08	0.540970347474389	0.697	0.538	0.00107556139304125	IscU	skeletal muscle of head
5.49745061574381e-08	3.59304385657404	0.09	0.009	0.00131564988135981	y	skeletal muscle of head
8.72993919328178e-08	0.840046298586897	0.452	0.28	0.0020892490477362	CG44774	skeletal muscle of head
9.12939696971702e-08	-6.67138953424591	0	0.061	0.00218484728279268	TotC	skeletal muscle of head
2.21054077547157e-07	1.1173547499613	0.369	0.221	0.00529026618385857	FBti0019603	skeletal muscle of head
3.00034483237345e-07	3.25195954118804	0.092	0.014	0.00718042525283614	CG7130	skeletal muscle of head
3.46575673783058e-07	-0.618519235793933	0.755	0.795	0.00829424902497614	CG6503	skeletal muscle of head
3.84199607444076e-07	-2.7840195095586	0.009	0.077	0.00919466500535163	TotX	skeletal muscle of head
4.67433277025572e-07	2.15658477280715	0.135	0.04	0.011186613185776	Fdx1	skeletal muscle of head
6.99303261079904e-07	-0.748615800823434	0.424	0.566	0.0167357256441643	ND-75	skeletal muscle of head
7.21324466201885e-07	-5.82221972902537	0.002	0.058	0.0172627371251435	CG42633	skeletal muscle of head
9.34780591310174e-07	6.58763718214272	0.055	0	0.0223711691112351	CG11313	skeletal muscle of head
9.44589139855027e-07	4.34826325218955	0.072	0.007	0.0226059072950105	FBti0019469	skeletal muscle of head
9.67723809791097e-07	0.760578911915322	0.483	0.308	0.0231595662159205	Cpr72Ec	skeletal muscle of head
1.34872118270604e-06	2.75298980599178	0.094	0.019	0.0322775953445208	asRNA:CR44053	skeletal muscle of head
1.40130424244304e-06	1.82078015544061	0.214	0.1	0.0335360131301469	Uhg1	skeletal muscle of head
1.40704761643629e-06	5.35463244661694	0.059	0.002	0.0336734635565533	FBti0020099	skeletal muscle of head
1.50725524452642e-06	-0.815253222535064	0.249	0.389	0.0360716325120063	28SrRNA-Psi:CR45859	skeletal muscle of head
2.00287831491042e-06	0.524951279841881	0.57	0.434	0.0479328838324362	Xrp1	skeletal muscle of head
6.78577275517282e-10	7.97178669618984	0.305	0	1.62397113576796e-05	Ldh	T neuron T3
1.02299582884549e-07	-3.38919483041652	0.049	0.382	0.00244823361759302	Obp99b	T neuron T3
5.17800910343995e-11	-2.88711648923616	0.059	0.386	1.23920113863525e-06	Obp99b	T neuron T4/T5
9.98784681273546e-10	4.65654314184225	0.23	0.012	2.39029149922385e-05	Ldh	T neuron T4/T5
1.00693041784081e-06	0.912444982507303	0.644	0.38	0.0240978587597663	retinin	T neuron T4/T5
