p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0.000487529061044659	-0.0132741487848241	0.001	0.007	1	AC073335.2
0.000487949075004411	-0.00733099548140866	0.001	0.007	1	AC006460.1
0.000487949075004411	-0.0221951365057558	0.001	0.007	1	AC016152.1
0.000488369426396741	-0.0146084971014954	0.001	0.007	1	SH2D4B
0.000488395643522432	0.166761627793066	0.048	0.028	1	HINT2
0.000488790115470431	-0.0122958511325361	0.001	0.007	1	AL512506.3
0.000489211142474421	-0.00565231698133718	0.001	0.007	1	CELA2B
0.000489211142474421	-0.0110527797860335	0.001	0.007	1	FGR
0.000489211142474421	-0.0089787004183303	0.001	0.007	1	ACPP
0.00048963250765782	-0.00579675979977282	0.001	0.007	1	AL353622.1
0.00048963250765782	-0.00398975010720836	0.001	0.007	1	AC011944.1
0.000490054211269898	-0.00354851833252635	0.001	0.007	1	CYP4F22
0.00049047625356009	-0.00163818185569675	0.001	0.007	1	OSGIN1
0.00049047625356009	-0.00567991679852239	0.001	0.007	1	AC243967.2
0.000491534566080632	0.109704235353973	0.03	0.014	1	CHRNA2
0.000493162040784078	0.00410963766024379	0.014	0.029	1	ZRANB2-AS1
0.000498450046150869	0.0487294169757854	0.031	0.053	1	SETD6
0.000499674284259626	-0.00567320198176983	0	0.004	1	AL445490.1
0.000499674284259626	-0.00839450334334281	0	0.004	1	LINC01756
0.000499674284259626	-0.00440940311531464	0	0.004	1	AL136115.3
0.000499674284259626	-0.00704877673036941	0	0.004	1	TSPAN1
0.000499674284259626	-0.00900294679480305	0	0.004	1	INSL5
0.000499674284259626	-0.0149658564984066	0	0.004	1	IL23R
0.000499674284259626	-0.00594755386455114	0	0.004	1	DEPDC1-AS1
0.000499674284259626	-0.0142461170667359	0	0.004	1	LINC01707
0.000499674284259626	-0.00652747946709224	0	0.004	1	LINC01349
0.000499674284259626	-0.00836865080609276	0	0.004	1	AC246785.3
0.000499674284259626	-0.00670605105914382	0	0.004	1	AL022310.1
0.000499674284259626	-0.00882453386893427	0	0.004	1	LINC01035
0.000499674284259626	-0.0062624447647283	0	0.004	1	AC092017.3
0.000499674284259626	-0.00831914926675642	0	0.004	1	AL451047.1
0.000499674284259626	-0.00881141446416998	0	0.004	1	LINC00582
0.000499674284259626	-0.00979494490723313	0	0.004	1	LINC01744
0.000499674284259626	-0.00919809315629054	0	0.004	1	AL359918.2
0.000499674284259626	-0.00623428720537088	0	0.004	1	OR2AK2
0.000499674284259626	-0.00780916702354792	0	0.004	1	AC068481.1
0.000499674284259626	-0.00937057878289736	0	0.004	1	AC007240.1
0.000499674284259626	-0.00367123883618996	0	0.004	1	GTF3C2-AS1
0.000499674284259626	-0.00678871244208523	0	0.004	1	AC009237.15
0.000499674284259626	-0.00517021198622084	0	0.004	1	AC108058.1
0.000499674284259626	-0.00937202720225488	0	0.004	1	AC012594.1
0.000499674284259626	-0.00924306479388841	0	0.004	1	AC093639.1
0.000499674284259626	-0.00507090115262222	0	0.004	1	AC064836.2
0.000499674284259626	-0.00526024396678441	0	0.004	1	AC073321.1
0.000499674284259626	-0.00744893766488441	0	0.004	1	AC110491.2
0.000499674284259626	-0.00428592207924098	0	0.004	1	BFSP2
0.000499674284259626	-0.00947204719272956	0	0.004	1	HTR3E-AS1
0.000499674284259626	-0.00526731530059087	0	0.004	1	AC092535.4
0.000499674284259626	-0.00723158232617383	0	0.004	1	AC110760.1
0.000499674284259626	-0.00614688325760524	0	0.004	1	AC126283.1
0.000499674284259626	-0.0146413224896816	0	0.004	1	MGAT4D
0.000499674284259626	-0.017183166945986	0	0.004	1	AC023136.1
0.000499674284259626	-0.00689596365921229	0	0.004	1	AC021151.1
0.000499674284259626	-0.00490028247254944	0	0.004	1	AC034234.1
0.000499674284259626	-0.0109240883922883	0	0.004	1	LINC02057
0.000499674284259626	-0.0042553593376514	0	0.004	1	LINC01846
0.000499674284259626	-0.00959314496420694	0	0.004	1	AC025465.1
0.000499674284259626	-0.00491333002973714	0	0.004	1	IL17B
0.000499674284259626	-0.00846565729206755	0	0.004	1	AC008676.1
0.000499674284259626	-0.00523078982235838	0	0.004	1	AC091979.1
0.000499674284259626	-0.0217101398427612	0	0.004	1	AC136424.2
0.000499674284259626	-0.00445507216969316	0	0.004	1	AC008464.1
0.000499674284259626	-0.00905128065729296	0	0.004	1	AC008429.3
0.000499674284259626	-0.00818328555879571	0	0.004	1	AL121574.1
0.000499674284259626	-0.00678924538761827	0	0.004	1	GLYATL3
0.000499674284259626	-0.00656677931782954	0	0.004	1	AL365226.1
0.000499674284259626	-0.00793554063459131	0	0.004	1	ARMC2-AS1
0.000499674284259626	-0.0077350989218274	0	0.004	1	PHACTR2-AS1
0.000499674284259626	-0.0151049016236564	0	0.004	1	NOX3
0.000499674284259626	-0.00873817773235792	0	0.004	1	AL035634.1
0.000499674284259626	-0.00848221529458902	0	0.004	1	AC004593.1
0.000499674284259626	-0.00554616796375908	0	0.004	1	AC091685.1
0.000499674284259626	-0.0099178485508973	0	0.004	1	AC004862.1
0.000499674284259626	-0.0141094880341346	0	0.004	1	ABCB4
0.000499674284259626	-0.00957660488166748	0	0.004	1	AC005487.1
0.000499674284259626	-0.0134793380094461	0	0.004	1	ACE2
0.000499674284259626	-0.00493739482426997	0	0.004	1	AC234772.2
0.000499674284259626	-0.0116314939811132	0	0.004	1	USP26
0.000499674284259626	-0.0121109056240148	0	0.004	1	DEFB1
0.000499674284259626	-0.00958500587115675	0	0.004	1	AC104561.1
0.000499674284259626	-0.00881553294712305	0	0.004	1	AC087855.1
0.000499674284259626	-0.00652376354323147	0	0.004	1	AP005717.1
0.000499674284259626	-0.00973014396645224	0	0.004	1	OC90
0.000499674284259626	-0.00396601573552692	0	0.004	1	AL161725.1
0.000499674284259626	-0.00642649799298163	0	0.004	1	CA9
0.000499674284259626	-0.00769437570331398	0	0.004	1	SLC28A3
0.000499674284259626	-0.00729863578846477	0	0.004	1	HEMGN
0.000499674284259626	-0.00466709559788966	0	0.004	1	CARS-AS1
0.000499674284259626	-0.0100241387200279	0	0.004	1	OVCH2
0.000499674284259626	-0.00739182406934757	0	0.004	1	AC104237.1
0.000499674284259626	-0.00520261930016025	0	0.004	1	AP001160.1
0.000499674284259626	-0.0117822147528771	0	0.004	1	AP003066.1
0.000499674284259626	-0.00452503522797932	0	0.004	1	AP000797.3
0.000499674284259626	-0.00748888634043525	0	0.004	1	AP002856.2
0.000499674284259626	-0.0047518723855765	0	0.004	1	BX248123.1
0.000499674284259626	-0.00584656246893971	0	0.004	1	CEP55
0.000499674284259626	-0.00454102419836756	0	0.004	1	AC010998.1
0.000499674284259626	-0.0102784061418448	0	0.004	1	CLEC2A
0.000499674284259626	-0.00740239611597703	0	0.004	1	AC129102.1
0.000499674284259626	-0.0100988318006273	0	0.004	1	AC025031.1
0.000499674284259626	-0.0237115950602876	0	0.004	1	MUCL1
0.000499674284259626	-0.011590758440347	0	0.004	1	AC083805.1
0.000499674284259626	-0.0169980386213327	0	0.004	1	AC108721.1
0.000499674284259626	-0.00901794789311408	0	0.004	1	LINC01479
0.000499674284259626	-0.0141787747311924	0	0.004	1	AC073655.1
0.000499674284259626	-0.0110782040127007	0	0.004	1	AC079907.2
0.000499674284259626	-0.00661970855371093	0	0.004	1	AC025265.2
0.000499674284259626	-0.00539932856777596	0	0.004	1	AC127164.1
0.000499674284259626	-0.0103920949363672	0	0.004	1	LINC02369
0.000499674284259626	-0.00836404435704217	0	0.004	1	MTUS2-AS1
0.000499674284259626	-0.00966037578968354	0	0.004	1	LINC00355
0.000499674284259626	-0.00516844826565992	0	0.004	1	LINC00381
0.000499674284259626	-0.00381417182833567	0	0.004	1	AL354811.1
0.000499674284259626	-0.0161011818100186	0	0.004	1	CCDC168
0.000499674284259626	-0.00878025404063719	0	0.004	1	RNASE10
0.000499674284259626	-0.00856873194669658	0	0.004	1	LINC02294
0.000499674284259626	-0.00656272149463653	0	0.004	1	AL357153.3
0.000499674284259626	-0.00491504137785896	0	0.004	1	AL163932.1
0.000499674284259626	-0.00439076503230151	0	0.004	1	AL161669.3
0.000499674284259626	-0.0080356667198894	0	0.004	1	NUTM1
0.000499674284259626	-0.00782673928532104	0	0.004	1	AC066612.2
0.000499674284259626	-0.00771944519520435	0	0.004	1	AC013452.2
0.000499674284259626	-0.00564744678408263	0	0.004	1	AC100835.1
0.000499674284259626	-0.00469213060115306	0	0.004	1	ST20-MTHFS
0.000499674284259626	-0.00645807298729687	0	0.004	1	C15orf38-AP3S2
0.000499674284259626	-0.00602884731880674	0	0.004	1	AC009065.8
0.000499674284259626	-0.00889526196311157	0	0.004	1	AC092375.2
0.000499674284259626	-0.012593028154002	0	0.004	1	AC009133.4
0.000499674284259626	-0.00660545907954397	0	0.004	1	SLC6A2
0.000499674284259626	-0.00441565016804377	0	0.004	1	AC105430.1
0.000499674284259626	-0.0119388855573788	0	0.004	1	AC009139.1
0.000499674284259626	-0.0128396987730716	0	0.004	1	LINC00304
0.000499674284259626	-0.0077282835932382	0	0.004	1	CLEC10A
0.000499674284259626	-0.00930712430420396	0	0.004	1	AC130324.1
0.000499674284259626	-0.0069941041918585	0	0.004	1	AC008133.1
0.000499674284259626	-0.00596099531153022	0	0.004	1	LINC00671
0.000499674284259626	-0.00545168387322333	0	0.004	1	AC011825.2
0.000499674284259626	-0.00724374244010393	0	0.004	1	C18orf63
0.000499674284259626	-0.00763900914833129	0	0.004	1	AL096677.1
0.000499674284259626	-0.0116452198061753	0	0.004	1	AL035420.1
0.000499674284259626	-0.00588654033768229	0	0.004	1	LINC01620
0.000499674284259626	-0.0041588165074546	0	0.004	1	AC010649.1
0.000499674284259626	-0.0133807064537764	0	0.004	1	UPK1A
0.000499674284259626	-0.00383136582978997	0	0.004	1	RASGRP4
0.000499674284259626	-0.0120474703790683	0	0.004	1	LGALS4
0.000499674284259626	-0.00660023596912067	0	0.004	1	AC011443.1
0.000499674284259626	-0.0125401640838734	0	0.004	1	AC008750.3
0.000499674284259626	-0.00832660373944626	0	0.004	1	GALP
0.000499674284259626	-0.00528832816493692	0	0.004	1	AC020915.5
0.000499674284259626	-0.00686111472530165	0	0.004	1	AC010737.1
0.000499674284259626	-0.00377013396299755	0	0.004	1	AC023490.3
0.000499674284259626	-0.0122028213537191	0	0.004	1	AP000350.7
0.000499674284259626	-0.00742322302452619	0	0.004	1	AL008638.3
0.000499674284259626	-0.022401869293794	0	0.004	1	KCNJ4
0.000499674284259626	-0.0175943412434864	0	0.004	1	EFCAB6-AS1
0.000499674284259626	-0.0076171373261972	0	0.004	1	AF064858.3
0.000499674284259626	-0.00979975692195196	0	0.004	1	AF064860.2
0.000499674284259626	-0.00841908494787722	0	0.004	1	LINC01424
0.000499937568016586	-0.0428569066202155	0.045	0.07	1	PGR
0.000503185902077178	-0.0100990355883311	0.002	0.01	1	AC106820.5
0.000505834393390074	0.233703163505573	0.063	0.04	1	AGPAT2
0.000505930264591132	-0.00621345191075227	0.002	0.01	1	MICA
0.000506274289341591	-0.00958018679696914	0.002	0.01	1	AC005697.2
0.000507027661189144	0.164045663642058	0.098	0.14	1	SPG21
0.000508688575787315	-0.0144056708593332	0.002	0.01	1	CNGA1
0.00050932827461905	-0.00150604367958909	0.008	0.02	1	ZMYND12
0.000509726551889415	-0.00444421119215001	0.002	0.01	1	AC034231.1
0.000510419632472683	-0.00631060382675606	0.002	0.01	1	MED17
0.000512504148718944	0.00123589368796982	0.002	0.01	1	TRHR
0.000513640096511653	0.159329241394501	0.049	0.029	1	CCDC22
0.000513945604539946	0.208145903100479	0.151	0.21	1	TM2D1
0.000522851335874786	0.259724743277034	0.091	0.065	1	ASF1A
0.00052905004247504	0.119476103173856	0.042	0.023	1	FAM19A3
0.000530895393916137	0.308377371480104	0.11	0.084	1	NEIL2
0.000534433089556552	0.0670892157800369	0.028	0.013	1	AC007383.3
0.000536253265102047	0.354333206695819	0.123	0.097	1	SRSF8
0.000537143228085785	-0.00227059041225093	0.008	0.02	1	AC097467.3
0.000540782252525439	0.328945250788241	0.141	0.114	1	DTD1
0.000546510268148471	0.158629130647269	0.054	0.033	1	CCNB1
0.000549910842573485	-0.0165556878426768	0.003	0.011	1	AL162377.1
0.000554628562389965	0.224250800930063	0.212	0.29	1	EXOC7
0.000555555811934707	0.081078602210056	0.017	0.005	1	RRS1
0.0005589084715006	-0.0107525865284012	0.003	0.011	1	AC007679.1
0.00055987026337961	0.3233022019578	0.132	0.105	1	MRPL13
0.000560507488776516	0.0586778440336723	0.034	0.056	1	NKAPL
0.000560533700660005	0.137989507198985	0.057	0.087	1	ZDHHC8
0.000560724128616411	0.143663094040352	0.123	0.17	1	PLXNA1
0.000562180128712112	0.0853753290941569	0.04	0.064	1	TMEM53
0.000564621183780477	0.35859640495849	0.121	0.095	1	BCL7B
0.000564631703869129	0.188952979037307	0.304	0.411	1	BNIP3L
0.000564738713135693	0.00263787436936593	0.003	0.011	1	AC092376.2
0.000566572247278129	-0.00958333768183363	0.003	0.011	1	MYPN
0.000566939618716631	-0.00016252281754818	0.003	0.011	1	PDPN
0.000574373457791404	0.122994864702927	0.116	0.161	1	AC016717.2
0.00058329987499194	0.00434006279746975	0.007	0.019	1	NDUFA4L2
0.000585005281404964	0.111729510461871	0.093	0.131	1	SLC6A8
0.00058812404843852	0.134552117705416	0.061	0.092	1	CDC23
0.000588955903029516	0.46088597636127	0.199	0.181	1	ACAD9
0.000591688166501275	0.067668439147981	0.016	0.005	1	HIST2H2AC
0.000593069064463371	0.124239020368045	0.045	0.026	1	RHOC
0.000595132742070239	-0.171088795758374	0.313	0.398	1	KIAA1324L
0.000597223923105603	-0.00517516783537939	0.007	0.018	1	MYOF
0.000599452249948921	0.0927020535932246	0.049	0.076	1	SLC16A6
0.00060678220555854	0.550082649507604	0.291	0.292	1	CIRBP
0.000607720422595804	0.156631071968119	0.044	0.025	1	ATF5
0.000609536652815253	0.429269335739428	0.2	0.179	1	PPP1R7
0.000611902192224685	0.342835955746786	0.126	0.1	1	MAZ
0.00061464159780616	0.0252610029296166	0.024	0.042	1	ZNF688
0.000615012113058446	0.000764270009150924	0.003	0.011	1	SPATA4
0.000616388305717039	0.0328995841740341	0.028	0.049	1	CSRP2
0.000622723360727753	-0.022028077074982	0.006	0.017	1	VANGL1
0.000625315541380812	0.300043618512787	0.109	0.084	1	C3orf18
0.000627175829907984	-0.00976080114651086	0.006	0.017	1	ABCC9
0.000629141390666643	0.162693703911543	0.046	0.027	1	DAXX
0.000630978631902083	0.105649282992641	0.04	0.022	1	PTCD1
0.00063362880964638	0.0105666201982614	0.007	0.018	1	HYI
0.000634751007540987	-0.0217847348128766	0.003	0.012	1	NOSTRIN
0.000634755025522014	0.205344918165542	0.118	0.166	1	KRR1
0.000636853926789715	0.186360039697621	0.146	0.201	1	RARS
0.000637036054209018	-0.010653197040345	0.003	0.012	1	SCN5A
0.000638946102393706	-0.00686866737647867	0.003	0.012	1	TMEM238
0.000639711612166851	-0.00507601506905538	0.003	0.012	1	FAM198A
0.00064031857240045	-0.0155165919086172	0.001	0.008	1	AC105206.2
0.000641207961102308	0.165630583522446	0.154	0.212	1	GFM2
0.000641495956178192	0.3998719779766	0.166	0.142	1	AKTIP
0.000643407859301578	0.310346705030725	0.121	0.095	1	EIF2B5
0.000644083071149543	0.0796785993393787	0.019	0.006	1	SMIM26
0.000644335460216029	0.209664023790722	0.05	0.03	1	CTSZ
0.000644398464798447	-0.0110231396669057	0.001	0.008	1	NR1H4
0.000645410359606298	0.292558485686272	0.096	0.071	1	SF3B6
0.000646041588130961	0.0169680603482759	0.029	0.05	1	NOA1
0.000646960661838643	-0.0147910192941169	0.001	0.008	1	PLEKHA4
0.000647988191119061	-0.00371757458151602	0.001	0.008	1	AC011416.3
0.000647988191119061	-0.0115073445982965	0.001	0.008	1	AL162586.1
0.000648041261340666	0.00570715208853684	0.006	0.017	1	RBM38
0.000648502524738321	-0.00494947980871837	0.001	0.008	1	AC005586.1
0.000648995256381092	0.091666085161695	0.084	0.12	1	EIF2B1
0.000649532331214866	-0.011705270328173	0.001	0.008	1	ADORA2B
0.00065107989286912	-0.0110147754329851	0.001	0.008	1	LINC01497
0.000651596508297297	-0.00755671541027867	0.001	0.008	1	ZSWIM2
0.00065543274301852	-0.0264500295634369	0.006	0.016	1	C9orf135
0.000661898169199584	-0.0368165507164784	0.005	0.014	1	OTUB2
0.000662883317054697	0.0510286062089145	0.05	0.077	1	FAM107A
0.000664443251816782	0.128188339701588	0.033	0.016	1	HNRNPA1P48
0.000666540852985495	0.126706741142296	0.031	0.015	1	AC013470.2
0.000666867992572004	0.040895519662444	0.051	0.078	1	PRIMA1
0.000669209738640068	-0.0113345361046008	0.004	0.012	1	AL512306.3
0.000670225171980521	0.420993069839164	0.181	0.159	1	SNX16
0.000674694496482053	0.231439461009412	0.076	0.052	1	SLC5A6
0.000676438027471346	-0.00960319249931884	0.005	0.015	1	PNMT
0.000676986756335329	-0.000272678620840156	0.004	0.012	1	DRD4
0.000678301268284071	-0.0104553366376352	0.004	0.013	1	AL021453.1
0.000678831423193476	-0.0154308500470505	0.005	0.015	1	ZNF879
0.000679728610778964	0.179383750471402	0.276	0.363	1	ENSA
0.000680621716858243	0.106650811525097	0.064	0.094	1	PABPC4
0.000682875984537252	-0.00309929061515175	0.004	0.013	1	TMCO6
0.000685367523759664	-0.0122876636127791	0.005	0.015	1	XAF1
0.000686945507785866	0.102137101266083	0.029	0.013	1	GPD1
0.000688707394528606	0.184754170888328	0.112	0.156	1	AKAP1
0.000689296456114027	0.250444379499323	0.08	0.056	1	RND1
0.000689341157568394	0.225888624849685	0.069	0.046	1	TFIP11
0.000694109877016856	0.444271631307138	0.38	0.409	1	EML2
0.000695069543469954	-0.00601131890792098	0.004	0.013	1	NKX2-2
0.000695781771169508	-0.0164022700148937	0.009	0.022	1	LINC01748
0.000696997372962899	0.0127198152387486	0.01	0.022	1	DLK2
0.000697498148153832	0.142106873277751	0.057	0.036	1	YRDC
0.000699399311099053	0.0975079076349645	0.065	0.096	1	PDLIM7
0.000700152510541358	0.0057682738986904	0.005	0.014	1	IGSF6
0.000706896381909974	0.105157712375122	0.058	0.087	1	AMER3
0.000712672829639285	-0.599580889925882	0.595	0.698	1	SEZ6L
0.000717148107945071	0.0321440759466815	0.02	0.037	1	MAGOHB
0.000719139234248272	0.120667850935122	0.024	0.01	1	TNFRSF12A
0.000722447336526815	0.0654728538091655	0.022	0.04	1	ZSCAN29
0.000723045520176718	0.0919557061877217	0.017	0.005	1	AC005730.2
0.00072339401834332	0.230236531348397	0.168	0.23	1	FBXO33
0.000728600804395786	0.0315704141559689	0.01	0.002	1	FKBP1C
0.000738135624391423	0.00629483196395155	0.016	0.032	1	CPAMD8
0.000741089257502307	0.21079752498285	0.067	0.044	1	C9orf40
0.000742363001704852	0.367497587814123	0.164	0.14	1	OBSL1
0.000744686911194643	-0.0148487818125025	0.009	0.021	1	PIP5KL1
0.00074713417503025	-0.00504548352825408	0.009	0.021	1	ADAMTS4
0.000747853688331819	0.443126575670009	0.198	0.177	1	FBXO7
0.00075285003995475	0.124692803572739	0.148	0.2	1	PDZD7
0.000759465709821313	0.214007783552346	0.385	0.383	1	GLRA3
0.000761740131824525	0.136241271381707	0.072	0.105	1	GID8
0.000762562715515359	0.0546642356492608	0.06	0.088	1	NDUFAF1
0.000767678364925417	0.00110930466742937	0.022	0.04	1	PODN
0.000772804000987035	-0.0167284435456185	0.009	0.02	1	HCLS1
0.000778030630141607	-0.0229248038897593	0.001	0.006	1	LINC01191
0.000778755862360935	-0.0105069869797644	0.001	0.006	1	LINC00951
0.000778755862360935	-0.0182987593187967	0.001	0.006	1	AC139099.3
0.000779153749291543	0.0745999219434132	0.104	0.143	1	DAPL1
0.000779481722076693	-0.0290275799074297	0.001	0.006	1	MYH7
0.000779481722076693	-0.0126047361223537	0.001	0.006	1	ALDH16A1
0.00077976227053333	0.137098176306717	0.041	0.023	1	LPL
0.000780208209783686	-0.00589587845478434	0.001	0.006	1	AP000802.1
0.000780935325977067	-0.014166019522199	0.001	0.006	1	AL139142.1
0.00078166307115233	-0.0102116684246019	0.001	0.006	1	MUC13
0.00078166307115233	-0.00906461215497837	0.001	0.006	1	AL591767.1
0.00078166307115233	-0.00659066209105032	0.001	0.006	1	C17orf64
0.000781709155691853	0.105970272724319	0.082	0.117	1	SNRPF
0.000782391445805317	-0.0135851887841537	0.001	0.006	1	AC018616.1
0.000782391445805317	-0.0124671464733653	0.001	0.006	1	LINC01303
0.000783120450432213	-0.0132756328151898	0.001	0.006	1	AC015982.1
0.000783120450432213	-0.00718658245965594	0.001	0.006	1	AC009831.1
0.000783387601260837	0.328231790607246	0.138	0.111	1	AC010894.3
0.000783850085529553	-0.0138204981495254	0.001	0.006	1	AL358075.4
0.000783850085529553	-0.00786864333838562	0.001	0.006	1	PEX5L-AS1
0.000783850085529553	-0.00860891265855591	0.001	0.006	1	AL133351.1
0.000783850085529553	-0.00797438409058308	0.001	0.006	1	PTER
0.000783850085529553	-0.00992495423673954	0.001	0.006	1	AC012150.1
0.000783850085529553	-0.00700326496352235	0.001	0.006	1	ISM2
0.000784580351594211	-0.00387682017776497	0.001	0.006	1	DTL
0.000784580351594211	-0.00646840192188608	0.001	0.006	1	SRD5A2
0.000784580351594211	-0.006162816701541	0.001	0.006	1	LINC01331
0.000784580351594211	-0.00357207785939271	0.001	0.006	1	RAB19
0.000784580351594211	-0.0045196720731598	0.001	0.006	1	ZNF252P-AS1
0.000784580351594211	-0.00555916054236108	0.001	0.006	1	AC022613.1
0.000784580351594211	-0.00654159107838498	0.001	0.006	1	AP001269.4
0.000785311249123414	-0.00745279711395287	0.001	0.006	1	TIGIT
0.000785311249123414	-0.0045692107945978	0.001	0.006	1	LINC02275
0.000785311249123414	0.00135271711131707	0.001	0.006	1	LINC02056
0.000785311249123414	-0.00493969089799748	0.001	0.006	1	AL161621.1
0.000785311249123414	-0.0036684554331736	0.001	0.006	1	CXorf58
0.000785311249123414	-0.0194680659904288	0.001	0.006	1	AL133284.1
0.000785311249123414	-0.00864369922139137	0.001	0.006	1	AP000755.2
0.000785311249123414	-0.00715676183680256	0.001	0.006	1	AC012377.1
0.000785311249123414	-0.00679669750909175	0.001	0.006	1	SCNN1B
0.000785311249123414	-0.00372329389059764	0.001	0.006	1	NOP53-AS1
0.00078567135953508	0.0586019941483951	0.375	0.491	1	SYBU
0.000792699567171634	-0.018856318128979	0.002	0.008	1	BRCA2
0.000793789016837527	0.0477753370658312	0.024	0.043	1	CD82
0.000795049285262695	-0.0105733405372436	0.002	0.008	1	AP004609.3
0.00079510209338989	0.270224880092545	0.107	0.082	1	CRAT
0.000797405466120019	0.000918865119801592	0.002	0.008	1	AC037459.3
0.000799870663489147	0.48953235612814	0.182	0.16	1	CXXC5
0.000805853192974614	0.244710824991675	0.081	0.058	1	TMEM101
0.00081343760241711	0.0976538788488854	0.071	0.104	1	BRAT1
0.000817987155826201	0.138266545113612	0.088	0.124	1	RCAN3
0.000824423475074226	0.280896294615061	0.091	0.067	1	BAP1
0.000827758488785051	0.00873171751371413	0.014	0.028	1	AFAP1L2
0.000832351643450199	0.287707378252608	0.258	0.356	1	RNPS1
0.000832788523864799	-0.010028969688324	0.008	0.02	1	PAX7
0.000835597470548925	0.196334869690583	0.14	0.193	1	BTF3L4
0.000837073059398868	0.403295736945896	0.166	0.143	1	CLUH
0.000840248682569141	0.215790296445652	0.137	0.189	1	PHF10
0.000844579066322806	0.0673060940153143	0.062	0.091	1	ENGASE
0.000846697651466909	0.0332707555451815	0.036	0.057	1	RRNAD1
0.000853245889171723	0.107306860043941	0.094	0.132	1	PNCK
0.000856025666311085	0.177817686774901	0.093	0.132	1	EHMT2
0.000857677640674323	0.0144833347297418	0.017	0.033	1	FSTL1
0.000860904965016667	0.0142395930364882	0.017	0.033	1	GRM7-AS3
0.00086848021612192	0.01742685820035	0.011	0.024	1	ZNF526
0.000877213646894792	0.168965918489759	0.163	0.22	1	PARVB
0.00087962880294415	0.14292389322857	0.084	0.12	1	ZNF117
0.00087996743496063	0.389903799027928	0.157	0.133	1	ZNF770
0.000890836006258063	0.0684702533230289	0.049	0.076	1	TRMT12
0.000891537831617053	0.170219498675067	0.15	0.202	1	HES4
0.000892022284633073	0.0372724831575721	0.019	0.035	1	AC008105.1
0.000899710080178559	0.500020023892411	0.296	0.3	1	CAPZA1
0.000899931984063497	0.0023148778964939	0.008	0.019	1	AL451165.2
0.000900100556798747	0.245532421806288	0.165	0.225	1	GIT1
0.000902335027899009	0.197913726305614	0.124	0.172	1	PHF6
0.0009058266347635	0.0628408472750468	0.083	0.117	1	PTRH2
0.000906437569071131	0.107873440355021	0.144	0.195	1	PTDSS2
0.000912462531176474	0.459310043846912	0.323	0.334	1	UGP2
0.000912509835060289	0.184005133918216	0.219	0.29	1	HPCAL1
0.000912720759638891	0.0122804453396765	0.011	0.023	1	AC079174.2
0.000913843690472106	0.444228036651076	0.368	0.392	1	EFR3A
0.000920070944238654	-0.0135031700488296	0.008	0.019	1	AC073571.1
0.000925853615273816	0.109291123238661	0.073	0.105	1	C17orf80
0.000928289653053673	0.0257807138637057	0.019	0.035	1	PHF13
0.000929822723721448	-0.0149686325535524	0.002	0.009	1	AC245297.2
0.000932414486665254	-0.0143599981970753	0.002	0.009	1	AL117350.1
0.000936966183365073	-0.00534186014091529	0.002	0.009	1	USP46-AS1
0.00094219332467723	0.00327137195436805	0.002	0.009	1	PARP12
0.000942884004783199	0.0652880923039635	0.046	0.071	1	ALG1
0.000943401132542771	0.140483054949293	0.199	0.268	1	GLRX3
0.000949095776857575	0.564508595097675	0.328	0.351	1	HLTF
0.000949841481913451	0.20074129719381	0.485	0.526	1	ARFGEF3
0.000952026618482994	0.148608583738169	0.051	0.032	1	HEY1
0.000952125609082189	0.309725770740295	0.119	0.094	1	AMZ2
0.000956564416391057	0.526928015902288	0.258	0.253	1	ARL3
0.000958500982283119	0.0311414611235686	0.015	0.03	1	FAM155B
0.000959984949158456	0.249715130278494	0.078	0.055	1	POLD2
0.000970170210359785	0.539961109526182	0.229	0.218	1	UGCG
0.000985398007197726	0.235188917758478	0.067	0.045	1	MRM2
0.000987772780799762	-0.008617033781827	0.007	0.018	1	FAP
0.00101389677905964	0.104843359973191	0.048	0.074	1	MEX3C
0.00101443741364934	-0.0290307378207835	0.081	0.112	1	ANLN
0.00101503995161002	0.138915495281542	0.034	0.018	1	PRR29
0.00101544122175606	0.375730471596179	0.143	0.119	1	RUVBL1
0.00101662595090174	0.0459278315535966	0.02	0.037	1	PTH1R
0.00102069546410702	0.338266000383071	0.105	0.081	1	DGAT1
0.00102249338500468	-0.00921425032518698	0.007	0.018	1	AL662844.4
0.00102619932284856	0.0458709274517586	0.026	0.045	1	YJU2
0.00103219548833619	0.148888097025857	0.082	0.118	1	TMUB2
0.00103529253562633	0.581919273656844	0.378	0.42	1	DNAJB14
0.00103642683368493	-0.015399779783183	0.002	0.009	1	SH3TC1
0.00104346293513858	0.473577998840438	0.203	0.185	1	MRPS21
0.00104450661593174	0.0937521464520537	0.064	0.093	1	NYAP1
0.00104673172607805	-0.00870966058751475	0.002	0.009	1	DLGAP1-AS2
0.0010492120304107	0.160114353462032	0.051	0.032	1	CITED4
0.00104949566430784	-0.00355078066453881	0.002	0.009	1	FGFRL1
0.00105088016429418	-0.00742563918210355	0.002	0.009	1	OR2AJ1
0.00105088016429418	-0.0019596476626225	0.002	0.009	1	KLF2
0.00105287750622786	0.0624390987066642	0.028	0.047	1	TMEM179B
0.00105643508032666	-0.00251690360132961	0.002	0.009	1	HCRTR1
0.00105679423614509	0.409879268537419	0.195	0.175	1	AIMP1
