p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
2.80406185747367e-34	-0.107287020534594	0.061	0.181	9.40398225140945e-30	ALDH7A1
3.20798929597088e-34	-0.10726353522834	0.003	0.06	1.07586337018975e-29	AC007952.4
4.98546443508669e-33	-0.107212582241925	0.004	0.061	1.67197520759502e-28	OR2L5
1.10854762693651e-12	0.107202221562751	0.091	0.172	3.71773617645696e-08	RRN3
7.05521504432389e-40	-0.107138185614266	0.002	0.066	2.3661074694149e-35	AL157834.1
1.55608827548412e-28	-0.10709345002607	0.009	0.067	5.21865324949108e-24	WNT9A
6.73339625071197e-32	-0.107051287900366	0.118	0.269	2.25817910060127e-27	WASHC4
1.05401140991334e-17	0.106963828293628	0.116	0.227	3.53483806542636e-13	ZNF667
5.91672457264947e-33	-0.106927165497269	0.007	0.07	1.98429191992945e-28	SNHG25
2.23995186394683e-10	0.106869785561707	0.13	0.217	7.51212656611848e-06	CIR1
1.05180818475547e-30	-0.10679410204515	0.004	0.057	3.52744910921443e-26	CFTR
1.87586344923416e-35	-0.106747408797804	0.068	0.197	6.29108324969661e-31	URB1
2.37228715426648e-26	-0.10665903135984	0.087	0.206	7.9559394292635e-22	BHLHB9
1.81330800974389e-32	-0.106650841505644	0.015	0.088	6.08129107227808e-28	ZKSCAN8
2.23570400471925e-32	-0.106632023155453	0.042	0.143	7.49788052062695e-28	PLPP7
6.5819386906113e-25	-0.106611501455972	0.002	0.043	2.20738477867031e-20	AP005131.1
6.90825355345933e-29	-0.106574878454047	0.001	0.045	2.31682099422365e-24	AC007221.2
1.91605688361327e-08	0.106534662601426	0.082	0.141	0.000642587997057381	UTP20
1.33508818284526e-38	-0.106447869585117	0.031	0.135	4.47748523880814e-34	EDC3
1.16836352716388e-29	-0.106388177199602	0.1	0.234	3.91834076104951e-25	SYMPK
8.35742627542542e-35	-0.106376230833046	0.011	0.082	2.80283004998942e-30	KCNK3
1.23247569297938e-08	0.106370318116796	0.115	0.187	0.000413335373154493	COL6A1
1.28152198570086e-27	-0.106349219449472	0.02	0.09	4.29784028344499e-23	SLC22A4
1.10025681722136e-31	-0.106249500196733	0.012	0.078	3.68993128791528e-27	ZNF202
1.09942809313538e-33	-0.106217997845427	0.002	0.057	3.68715199594812e-29	AC010636.2
9.41667353757513e-33	-0.10614957084538	0.005	0.064	3.15806980429657e-28	ZNF460
3.18422456048076e-29	-0.10612823499156	0.003	0.052	1.06789339084843e-24	ZNF451-AS1
1.85403214153338e-32	-0.106079690786735	0.006	0.067	6.2178675930605e-28	SASS6
3.69264923507497e-33	-0.106027506958087	0.003	0.059	1.23840377396709e-28	BTC
4.76770172633478e-23	-0.106009470873289	0.001	0.035	1.59894412796089e-18	VWA5B1
4.3441942319553e-28	-0.106000932040613	0.001	0.043	1.45691241957085e-23	AL445584.2
5.14291427364074e-18	-0.105961671334577	0.286	0.463	1.7247791599509e-13	ZMYM4
7.73359591819302e-07	0.105907230656055	0.091	0.146	0.0259361606308439	PGS1
1.98702446218673e-28	-0.105899120573691	0.008	0.064	6.66388393883564e-24	TTLL4
3.97286716124173e-31	-0.105890923236731	0.021	0.1	1.33238045986564e-26	NUP85
5.34837544323065e-33	-0.105884967967841	0.02	0.1	1.79368467239626e-28	CBY1
3.9939310077919e-27	-0.105791706184019	0.002	0.047	1.33944464208317e-22	AC011092.2
2.38514960263057e-17	-0.10575629607921	0.129	0.241	7.99907622234215e-13	SCAP
2.30464143870502e-27	-0.105755020939491	0.02	0.089	7.72907599298502e-23	POMZP3
3.17783201432982e-31	-0.10575419420341	0.001	0.049	1.06574952264579e-26	LINC01474
3.22509740813066e-29	-0.105705090887264	0.01	0.072	1.08160091776478e-24	TGFBR3
1.27822040964128e-10	0.105676074591029	0.11	0.19	4.28676778781395e-06	IFNGR1
1.5353346496271e-30	-0.105673924362145	0.014	0.081	5.1490518144544e-26	ZBTB48
3.26611149715726e-07	0.105663898289468	0.026	0.005	0.0109535581280163	PPP1R2B
1.60007400410247e-25	-0.105630809957363	0.002	0.043	5.36616818755845e-21	LSAMP-AS1
3.59005136984842e-23	-0.105616146263428	0.016	0.073	1.20399552790607e-18	FUK
8.25060290428708e-24	-0.105562265252456	0.003	0.043	2.76700469601076e-19	LINC01358
8.75175037120679e-35	-0.10547044741879	0.061	0.181	2.93507452199162e-30	AZIN2
1.00662598782665e-08	-0.105293279533763	0.021	0.052	0.000337592157537423	ABCA8
3.61682251774417e-25	-0.104978492545478	0.003	0.047	1.21297376777586e-20	AHRR
2.32215096520936e-34	-0.104871048478276	0.008	0.074	7.78779769202264e-30	STAC2
1.2449833099525e-32	-0.104867980064978	0.057	0.17	4.17530052658769e-28	EXOSC1
3.44780287710915e-33	-0.104826862029197	0	0.049	1.1562896508961e-28	AL136382.1
4.31971083781918e-29	-0.104810223779631	0.088	0.215	1.44870142367942e-24	SHC2
1.55898782583367e-35	-0.104685399067549	0	0.053	5.22837747149838e-31	AC009690.3
1.11856624862358e-31	-0.104645168777192	0.012	0.078	3.75133562800889e-27	LHFPL5
8.20042163119051e-37	-0.104637885063978	0.013	0.09	2.75017540245236e-32	GOLGA8N
5.21134688297808e-28	-0.10457090675703	0.009	0.067	1.74772940414436e-23	SRP14-AS1
5.39264792041352e-34	-0.104557573262225	0.015	0.09	1.80853233306908e-29	PALB2
8.0182977825748e-34	-0.104524962901752	0.03	0.124	2.68909652734211e-29	PCDH19
4.0674367199967e-30	-0.104521118816838	0.022	0.098	1.36409625278529e-25	MDM1
7.55331443795942e-30	-0.104513062463962	0.102	0.239	2.53315506305845e-25	GPC1
1.11376116340966e-34	-0.104507634097408	0.011	0.082	3.73522081372697e-30	NCAPD2
1.35690600025246e-34	-0.104415629337472	0.003	0.06	4.55065565304667e-30	SNHG12
3.51179566129061e-10	0.104373488227625	0.165	0.263	1.17775091092703e-05	DHX29
1.03529722458147e-28	-0.104371674410388	0.006	0.061	3.47207630207886e-24	FAM241A
2.22326129040771e-29	-0.10433955022517	0.018	0.089	7.45615138964034e-25	ZNF425
2.45825187244175e-32	-0.104317438557238	0.109	0.256	8.24423930460788e-28	CCNC
1.11292496097486e-20	-0.104275055909447	0.037	0.107	3.7324164416214e-16	VIPAS39
4.47250702109595e-23	-0.104255327249754	0.001	0.036	1.49994467966495e-18	ETV4
1.0403194602682e-19	-0.104148744581299	0.05	0.127	3.48891937390148e-15	GPR89A
6.61147949268704e-25	-0.10413755544341	0.005	0.052	2.21729187746245e-20	NEDD9
4.13142103110017e-35	-0.104125853400681	0.001	0.054	1.38555467120006e-30	AP003716.1
6.19541162836382e-33	-0.104109946510313	0.027	0.115	2.07775519780437e-28	DRAM2
2.64998448553736e-38	-0.104103174360727	0	0.057	8.88725296914665e-34	ANKRD20A3
1.02603157793711e-08	0.104091700001814	0.117	0.191	0.00034410021029277	UBA5
5.10696963401103e-32	-0.104014057157612	0.023	0.105	1.71272440615828e-27	RPIA
4.6851657162099e-26	-0.104009763644682	0.007	0.059	1.57126402624531e-21	AC243829.1
6.64006328739909e-34	-0.10398284271566	0.09	0.23	2.22687802469503e-29	TBC1D14
1.98706214580462e-34	-0.103977454750037	0.033	0.129	6.66401031838495e-30	LCA5
8.60156359572182e-24	-0.103965738421976	0.004	0.046	2.88470638309723e-19	GNG12-AS1
2.01357831127114e-28	-0.103935435860255	0.015	0.081	6.75293758251004e-24	ZNF567
9.2723124782216e-07	0.103890665359666	0.151	0.225	0.0310965543582118	PDCD10
4.86402320197804e-26	-0.103867914793787	0.008	0.061	1.63124746124737e-21	DNAH17
4.5360590102276e-39	-0.103737966505331	0	0.058	1.52125811026003e-34	AC004951.1
4.61682735344276e-28	-0.103718368146449	0.016	0.081	1.5483453895241e-23	RSPH1
5.22771164168662e-34	-0.103681103168774	0.015	0.091	1.75321765327244e-29	CEP135
6.81088049110698e-18	-0.103623196750185	0.016	0.063	2.28416499030255e-13	PCOLCE2
2.54637293169163e-31	-0.103607780402473	0.002	0.052	8.5397709010142e-27	LINC01567
1.16375680159434e-20	-0.103601281042632	0.009	0.055	3.90289118550693e-16	IL12A-AS1
1.03215583827416e-11	0.103599323660839	0.108	0.192	3.46154103482006e-07	CPSF7
6.33191344974755e-10	0.103525433149291	0.188	0.293	2.12353381364184e-05	STAU1
8.12884135656687e-29	-0.10350277809288	0.034	0.121	2.72616952575183e-24	METTL4
1.10923124759452e-24	-0.103460524392316	0.001	0.04	3.72002883505774e-20	LINC02296
1.03323860194743e-06	0.103428057799694	0.101	0.157	0.0346517229935109	CCDC90B
9.05309957297909e-09	0.103426806748918	0.118	0.191	0.000303613800379	INTS1
3.02869478997053e-38	-0.103354887804257	0.006	0.075	1.01573337171242e-33	AL159163.1
2.21945557836395e-22	-0.103335959088194	0.014	0.069	7.44338817315919e-18	ASAP3
1.96292231291688e-20	-0.103207707385976	0.018	0.073	6.58305256082936e-16	MIR4300HG
1.08474634893173e-27	-0.103199665936812	0.031	0.112	3.63791383041235e-23	NCAPD3
2.18975394032266e-36	-0.103113598390272	0.002	0.061	7.3437777896601e-32	ANKHD1-EIF4EBP3
8.75718454291497e-32	-0.10308819567387	0.004	0.059	2.93689698015739e-27	AC010542.3
9.85088101534489e-14	-0.103075526013655	0.022	0.066	3.30368996611621e-09	SLCO2B1
1.55171730849104e-34	-0.103029719627762	0.008	0.076	5.20399433748642e-30	MBD6
5.45597950613736e-30	-0.103012497112925	0.007	0.064	1.82977184697329e-25	FANCA
5.25003670901313e-36	-0.10296749712134	0.126	0.293	1.76070481110173e-31	ESF1
1.24730027805613e-33	-0.102942853237445	0.046	0.153	4.18307094251685e-29	MTRR
4.99729855376579e-28	-0.102876274175287	0.052	0.15	1.67594401597643e-23	RNF121
4.44221206108764e-31	-0.102859706563274	0.024	0.104	1.48978465892696e-26	ARRDC1
1.18291820376926e-11	-0.102844068045035	0.006	0.032	3.96715277998096e-07	MSR1
4.62351068981322e-27	-0.102842418767764	0.02	0.088	1.55058678004266e-22	DET1
1.65507137468064e-35	-0.102770616517974	0.001	0.054	5.55061286926647e-31	AL160313.1
9.56993103921895e-33	-0.102717461402721	0.083	0.214	3.20946777262286e-28	ITGA3
4.2053511266974e-14	-0.10268937000854	0.027	0.076	1.41034860736051e-09	ZCCHC24
1.35572435297389e-31	-0.10266472570656	0.001	0.049	4.54669276256855e-27	AC009495.1
2.18384238080103e-30	-0.102537395472965	0.003	0.054	7.3239521924924e-26	GLIPR1L1
4.94725991702786e-31	-0.102509312944971	0.056	0.163	1.65916255837363e-26	KNOP1
1.17380440338243e-29	-0.102461644994823	0.001	0.046	3.93658782762364e-25	AC092042.3
1.05377088797451e-07	0.102451853097299	0.027	0.005	0.0035340314270001	AP002449.1
6.59112377259976e-34	-0.102369696008356	0.014	0.088	2.21046517961678e-29	ZNF282
9.53437265092306e-24	-0.102349653333383	0.012	0.065	3.19754255594007e-19	SLC6A7
8.43088696288893e-33	-0.102335078222679	0.072	0.197	2.82746656074406e-28	RSPH3
8.63648108580908e-29	-0.10232374881533	0.004	0.054	2.89641666174779e-24	TRIM59
9.5990551331023e-31	-0.102321940066348	0.005	0.06	3.21923511998852e-26	TFAP4
1.55395234986646e-26	-0.102314894937423	0.012	0.071	5.21148999574714e-22	HAP1
2.09750507772399e-07	0.102272272789552	0.101	0.163	0.00703440277916295	CSNK2A2
8.29578725584964e-32	-0.102259396807848	0.081	0.21	2.78215817199429e-27	STXBP3
2.65751089248266e-07	0.102225938950869	0.021	0.002	0.00891249428011908	IGFBP1
8.61388380946761e-30	-0.102190514150816	0.01	0.072	2.88883821318115e-25	RFWD3
9.59198661080441e-12	-0.102163004355922	0.015	0.049	3.21686454966547e-07	RANBP3L
2.9222546301691e-21	-0.102149384915637	0.052	0.135	9.8003653531981e-17	TIGAR
7.85732181773484e-30	-0.1021390204156	0.048	0.149	2.63511001801373e-25	AC011603.2
3.57214790815754e-28	-0.102137022409119	0.003	0.052	1.19799124395879e-23	ADAM29
1.83630936578716e-31	-0.102134319794049	0.004	0.059	6.1584307200404e-27	DACT3-AS1
1.7051524187518e-11	0.102131237899168	0.132	0.227	5.71856966676793e-07	ATG12
1.64630831802421e-33	-0.102096029644397	0.008	0.072	5.52122420615779e-29	ZBTB26
8.52668998042674e-34	-0.102073402877397	0.066	0.19	2.85959601873571e-29	KIF21B
1.67768418505014e-33	-0.102063722502185	0.004	0.063	5.62644945140265e-29	TMEM44-AS1
4.21772454005206e-23	-0.101995585779368	0.116	0.239	1.41449827899726e-18	PLEKHM2
3.86504170655144e-08	0.101856048431979	0.026	0.004	0.00129621903712616	UFSP1
1.03638122699544e-31	-0.101855758805511	0.045	0.148	3.47571172097461e-27	TLDC1
5.23561436736854e-22	-0.101769973323959	0.012	0.063	1.75586799038439e-17	ZBED5-AS1
1.98119613941801e-27	-0.101671849775731	0.008	0.064	6.64433749276618e-23	NPDC1
5.46418130425814e-14	0.101444728183203	0.153	0.266	1.83252248400905e-09	TBK1
3.11677487589653e-11	-0.101441418179002	0.018	0.053	1.04527279012942e-06	LRP2
1.05697394079205e-06	0.101369241508509	0.114	0.175	0.035447735052343	USP46
4.57620756206232e-32	-0.101325683528231	0.01	0.075	1.53472273008884e-27	YBEY
5.3474554712405e-39	-0.101266488401258	0.017	0.103	1.79337614138993e-34	KRCC1
1.12373322491461e-36	-0.101206547726359	0.001	0.057	3.76866411639613e-32	AC140481.1
1.40323659797088e-28	-0.101105622650668	0.002	0.048	4.70603457861492e-24	ITGA10
3.5046487158154e-09	0.101080026482316	0.203	0.311	0.000117535403982301	AP3S1
1.25555519412035e-32	-0.10106670903834	0.006	0.066	4.21075545452141e-28	AL591845.1
2.04015731007804e-36	-0.101055283012862	0.059	0.181	6.84207557080873e-32	IPPK
2.28805074532129e-13	-0.101050702614934	0.004	0.03	7.67343578458402e-09	FER1L6-AS2
2.54139856466091e-26	-0.101019976069321	0.008	0.062	8.52308836630328e-22	MIR762HG
7.52515781597603e-28	-0.100943510939733	0.022	0.095	2.52371217674388e-23	COLGALT1
8.18275503936883e-39	-0.100923372515969	0.003	0.066	2.74425055755313e-34	CASP6
3.4191097758459e-24	-0.100922060835474	0.07	0.172	1.14666684552544e-19	ALG14
3.42605202322079e-22	-0.100869220878605	0.008	0.054	1.14899506702756e-17	RASGRP2
2.99340360478976e-09	-0.100772128936386	0.423	0.578	0.000100389776693834	PI4KA
7.94791379587301e-10	0.10077207150941	0.189	0.296	2.66549184972193e-05	UBA3
8.65121872612998e-12	-0.100654949288049	0.015	0.05	2.90135922418221e-07	DOCK8
1.10355572746108e-30	-0.100653129628263	0.025	0.107	3.70099484318624e-26	FAM76A
4.43108837967765e-37	-0.100622683460375	0.024	0.117	1.48605410989249e-32	VASH1
2.26266265119112e-38	-0.100550151590884	0.002	0.063	7.58829173329965e-34	TSC22D1-AS1
1.25836786347348e-24	-0.100496082918677	0.008	0.059	4.22018830373101e-20	MKRN3
3.94467704003846e-34	-0.1004536312065	0.003	0.059	1.3229263389177e-29	AC016727.1
9.12494169364675e-10	-0.100378096714286	0.019	0.052	3.06023169579831e-05	AC012593.1
1.37482160224376e-30	-0.100275532643209	0.22	0.426	4.61073920744489e-26	ZBTB38
2.05279679541113e-22	-0.100270162252381	0.003	0.042	6.88446461277029e-18	SPSB4
6.61789831222762e-27	-0.100264113254973	0.027	0.104	2.21944455697178e-22	ZNF329
8.93659003838107e-32	-0.100099459709251	0.009	0.072	2.99706420117186e-27	NECAP2
2.68834808890493e-42	-0.100083531081269	0.012	0.097	9.01591298576047e-38	CDC7
1.23378395143329e-27	-0.100067737847944	0.021	0.093	4.13774123792182e-23	NEK6
3.57190519135251e-26	-0.10002229666658	0.033	0.113	1.19790984402389e-21	QSOX2
1.16162947016517e-22	-0.0999850062305236	0.001	0.035	3.89575675409293e-18	AC004053.1
7.21980123882479e-29	-0.0999701214629997	0.003	0.052	2.42130474146467e-24	SEC16B
4.97014272540911e-32	-0.0999693614831947	0.001	0.051	1.66683676582045e-27	AC012184.2
2.37265798632106e-24	-0.0999648740804777	0.004	0.047	7.95718308872495e-20	AL359317.1
3.80992935922455e-35	-0.0999554167793748	0.004	0.063	1.27773600920314e-30	MAP3K7CL
1.97708667456878e-36	-0.0999300602239346	0.052	0.17	6.63055558050132e-32	RHBDD3
1.45606068165502e-27	-0.0998978054383067	0.008	0.063	4.88319070806645e-23	KNTC1
6.29456811008624e-19	-0.0998651581699829	0.008	0.048	2.11100930707962e-14	TSPAN15
6.73740103212129e-30	-0.0998462690794366	0.003	0.052	2.25952218414252e-25	PLAC8L1
4.87244400644323e-26	-0.0998100173531209	0.004	0.049	1.63407154644087e-21	OR3A2
1.17265690628763e-25	-0.0997979198894964	0.006	0.055	3.93273946661683e-21	AL121944.1
8.51836132490768e-29	-0.0997652629292086	0.01	0.07	2.85680283753429e-24	ZCWPW1
4.13176158418613e-29	-0.0997591113250452	0.009	0.069	1.3856688824885e-24	VSTM4
8.13425660664366e-09	0.0997230810352442	0.078	0.137	0.000272798563817008	DDX3Y
6.79090096287607e-22	-0.0996707757840791	0.003	0.04	2.27746445591975e-17	AC131571.1
1.49633640487843e-33	-0.0996630487996482	0.001	0.051	5.0182634010408e-29	AC069287.3
7.71843848831331e-32	-0.0996195979922421	0.003	0.055	2.58853271582564e-27	HDHD5-AS1
2.49529850896345e-25	-0.0995980033275722	0.01	0.064	8.36848260951073e-21	PECAM1
2.74698787348816e-19	-0.0995362745568815	0.01	0.053	9.21257323131725e-15	ERVMER61-1
8.18593650609573e-34	-0.0994728556811885	0.009	0.076	2.74531752604933e-29	MOV10L1
1.80488726541167e-31	-0.0994414355379561	0.003	0.054	6.05305042201113e-27	PIWIL4
6.1094632525599e-34	-0.099429292954163	0.032	0.126	2.04893069101101e-29	AL139353.1
1.75236506335882e-32	-0.0993433299138017	0.002	0.054	5.87690671298646e-28	IFNLR1
2.60951599259257e-11	-0.0992890586628998	0.243	0.369	8.7515337843577e-07	TUSC3
2.56299298438106e-29	-0.0991793493125741	0.001	0.047	8.59550957171875e-25	AF064858.1
2.99369836493537e-29	-0.0991067756143989	0.003	0.052	1.00399662064838e-24	AC025178.1
9.00760319310756e-33	-0.0990962590768544	0.001	0.052	3.02087988287248e-28	AL359265.3
6.8704889395074e-34	-0.0990810037293032	0.003	0.06	2.3041558756426e-29	LINC00534
2.04598516069944e-37	-0.0989744022081249	0.035	0.138	6.8616204334377e-33	MFSD14B
3.42113555399294e-30	-0.0989331134837547	0.007	0.065	1.14734623074261e-25	ZNF418
5.59012946402343e-18	-0.098930692881869	0.302	0.486	1.87476171834954e-13	RABGAP1
3.75222135119634e-21	-0.0988639739810944	0.004	0.043	1.25838247455072e-16	SLC2A1-AS1
1.70337435410839e-35	-0.0988539568684235	0.007	0.074	5.71260657137331e-31	AL161457.2
1.41758832755394e-35	-0.0988230833456139	0.033	0.131	4.75416597411765e-31	MITD1
4.26063528034013e-09	0.0988220724266024	0.085	0.149	0.000142888925396767	GALC
2.77747404830703e-17	-0.098815352814491	0	0.024	9.3148147158073e-13	MIR548A1HG
3.26846180018783e-31	-0.0988121953336173	0.001	0.047	1.09614403392899e-26	PCAT14
3.02994146745963e-26	-0.0987307805196567	0.002	0.043	1.01615146994194e-21	AC007785.1
5.88933230871607e-22	-0.0987077531469067	0.01	0.058	1.97510537637411e-17	FBXO4
2.46464711629659e-31	-0.0986625716924466	0.016	0.087	8.26568703392389e-27	TMEM104
1.22380437734936e-12	-0.098614495094455	0.009	0.04	4.10427274031656e-08	AC090502.1
3.97238125492191e-27	-0.0986117998078757	0.012	0.071	1.33221750146316e-22	PLXNB2
1.20658319216567e-16	0.0986100351793016	0.137	0.254	4.046518051566e-12	FLVCR1
1.44116450873947e-25	-0.0986029502348905	0.009	0.063	4.83323341295957e-21	GLIS2
2.84856478172601e-11	0.0985593790798387	0.095	0.171	9.55323170847452e-07	NBN
6.82776761051539e-25	-0.0985323635311646	0.045	0.132	2.28982842353855e-20	PTN
3.92944300262231e-39	-0.0984787798265406	0.069	0.208	1.31781729978944e-34	XPC
5.3793844389746e-34	-0.0984776914249454	0.073	0.201	1.80408415929891e-29	SMG5
3.78773837425081e-27	-0.0984058574330647	0.006	0.057	1.27029381857249e-22	C5orf34
9.58511081617083e-13	0.0983708460281687	0.136	0.237	3.21455861441921e-08	SLC11A2
3.17300464035148e-23	-0.0983065103784508	0.002	0.04	1.06413056623468e-18	LINC01317
2.02847125142427e-26	-0.0982474156255136	0.007	0.058	6.80288403590158e-22	SUV39H2
1.12361527643464e-34	-0.0982312741476519	0.009	0.078	3.76826855257884e-30	GUSB
1.3583483921633e-31	-0.0982300831960527	0.044	0.145	4.55549300279805e-27	ACSF3
9.08864807728818e-33	-0.098215861145428	0.001	0.052	3.04805990568014e-28	AC068675.1
2.39131219100422e-34	-0.0982137119516199	0.001	0.054	8.01974369497086e-30	AL357052.1
7.97222204566486e-26	-0.0980956233465364	0.006	0.054	2.67364410745462e-21	IDUA
6.5187211023834e-24	-0.0979976777121114	0.056	0.148	2.18618349610632e-19	RPS6KL1
4.89510599598834e-07	0.0979393393264216	0.067	0.114	0.0164167169787461	IKZF5
2.5888771501977e-15	-0.0979345437135951	0	0.022	8.68231729861803e-11	FAM160A1
4.8639272588122e-24	-0.097890822458455	0.019	0.081	1.63121528478785e-19	WARS2
2.8383374758124e-24	-0.0978505788122108	0.001	0.039	9.51893239263204e-20	AC093249.2
1.48484064560327e-26	-0.0978129437249835	0.001	0.04	4.97971007315969e-22	AC011474.2
4.25959641255012e-26	-0.0977229555671355	0.009	0.063	1.42854084887694e-21	MMP25-AS1
1.67135983688318e-08	0.0976845852745046	0.101	0.167	0.000560523948495511	MPPE1
3.22892411865785e-08	-0.0976650760746351	0.024	0.055	0.00108288428167428	DDC
2.08056412566505e-30	-0.0976548872448719	0.024	0.104	6.97758790824287e-26	TMEM254
3.16085245671602e-31	-0.0976311602581386	0.001	0.047	1.06005508840885e-26	STX16-NPEPL1
6.19481330142748e-14	-0.0975843709975889	0.011	0.046	2.07755453689973e-09	AC073941.1
3.31048477318838e-16	-0.0975008823215537	0.357	0.558	1.11023727838419e-11	USP47
4.70823143517223e-17	-0.0974030820929838	0.002	0.029	1.57899957641371e-12	CNGA4
1.68630519380774e-40	-0.0973822836331714	0.018	0.109	5.655361728473e-36	FBXL12
3.06677366012805e-33	-0.0973349800910866	0.013	0.084	1.02850388239715e-28	ZSWIM3
1.5673920903532e-35	-0.0973243629669314	0.004	0.064	5.25656285341754e-31	AC026471.4
2.50025957872736e-09	0.0973004408037285	0.165	0.259	8.38512054917794e-05	CPD
6.12985253704298e-12	-0.0972725605827229	0.014	0.047	2.05576864534811e-07	LDB3
3.72534732516449e-33	-0.0971878260454588	0.039	0.138	1.24936973244042e-28	FBXO27
1.16192407093753e-28	-0.097142389573685	0.002	0.049	3.89674475670319e-24	AC009630.1
3.51474192243507e-26	-0.097124664616876	0.001	0.041	1.17873899852705e-21	COL10A1
7.09585198255851e-29	-0.097101839031693	0.057	0.161	2.37973587939065e-24	TBC1D22B
1.69222772809717e-42	-0.0969592031145719	0.063	0.204	5.67522413171949e-38	NUPL2
1.02446415369102e-26	-0.0969546927251332	0.012	0.071	3.43574543223358e-22	TXNRD3NB
7.35558977461825e-11	0.0969466898237285	0.086	0.157	2.46684414271372e-06	GNA11
8.62703743012058e-35	-0.0969397054587042	0.142	0.314	2.89324954293954e-30	GNPTAB
1.26087782233412e-26	-0.0969359816683814	0.002	0.044	4.22860595276194e-22	AC008056.2
2.52867969823279e-33	-0.096934069785248	0.004	0.061	8.48043310396329e-29	INHBA-AS1
6.34012314183296e-34	-0.0969264638764946	0.017	0.095	2.12628709807652e-29	ENDOV
1.09064031182592e-24	-0.0968698442108174	0.003	0.045	3.65768041377058e-20	SAP30L-AS1
1.33219423251344e-31	-0.096795707335766	0.001	0.048	4.46777979758033e-27	AC119150.1
5.1167561795067e-32	-0.0967478721330709	0.001	0.051	1.71600651992116e-27	LINC01948
3.96958807922782e-29	-0.0967187468561295	0.087	0.212	1.33128075413064e-24	ABHD17B
2.47381921708096e-12	0.0966868314945684	0.588	0.604	8.29644750832441e-08	MAPRE2
1.26418804947651e-29	-0.0966862594021974	0.014	0.081	4.23970746152937e-25	OGG1
9.79484031155096e-22	-0.0965753005757293	0.055	0.141	3.28489559528485e-17	MCCC2
6.79174826890319e-27	-0.0963428589108705	0.003	0.047	2.27774861694206e-22	RNF212B
9.93579696627528e-29	-0.0963400834962348	0.015	0.081	3.33216822857974e-24	ZNF71
4.5322723951621e-23	-0.0963271169954688	0.108	0.227	1.51998819316551e-18	PIGU
1.59263047945154e-31	-0.09630305819983	0.003	0.056	5.34120483893662e-27	ZNF215
4.27652389838854e-26	-0.0961711083860778	0.005	0.052	1.43421781980256e-21	GFPT2
1.69680665821903e-35	-0.0961620697373065	0.015	0.094	5.69058048966917e-31	RBMS3-AS3
1.38914401840449e-23	-0.0961308163152704	0.014	0.069	4.65877229452315e-19	ZIM2
5.67345866916577e-23	-0.0961169029515975	0.013	0.067	1.90270783387812e-18	IKBIP
2.84875284700993e-22	-0.096092487212895	0.001	0.034	9.5538624230172e-18	LINC02320
1.51017934936975e-26	-0.0960834017049619	0.006	0.057	5.06468848398131e-22	PROSER2
9.79684370603475e-33	-0.096064697909351	0.003	0.059	3.28556747369287e-28	AC006480.2
4.9343379749677e-31	-0.0960135795887886	0.267	0.491	1.65482892666492e-26	XPO1
4.64269774253478e-29	-0.095986357344649	0.021	0.094	1.55702154191389e-24	WDR89
9.9545595561405e-28	-0.0959680214011489	0	0.041	3.33846063834284e-23	LINC01950
9.09949988241472e-20	-0.0958901052969466	0.008	0.05	3.05169927556543e-15	UBOX5-AS1
8.55309415504492e-33	-0.0958588739193539	0.025	0.109	2.86845118677741e-28	CYP2R1
2.64016599519229e-30	-0.0958505173187308	0.003	0.053	8.85432469807637e-26	OR2M4
2.31770758876312e-25	-0.0958254707589672	0.014	0.074	7.77289594043487e-21	C5orf63
1.48168332298792e-22	-0.095819905600585	0.002	0.04	4.96912136030459e-18	LINC02470
8.72701325357729e-33	-0.0957378343969665	0.006	0.067	2.92677843485222e-28	NEXN
1.25534444027499e-31	-0.0957216700367189	0.087	0.219	4.21004864935024e-27	C12orf4
3.34120240369674e-27	-0.0956882541350374	0.004	0.051	1.12053905012778e-22	AL080276.2
8.91734826917747e-23	-0.095687165415665	0.025	0.091	2.99061108903405e-18	AC068724.3
8.31142660635023e-17	-0.0956300538030563	0.003	0.033	2.78740314097168e-12	IZUMO2
5.10914283294019e-31	-0.0956253338113427	0.014	0.084	1.71345323188315e-26	PLS1
2.8953952097984e-13	-0.0954607119176245	0.336	0.5	9.71028691510089e-09	SGSM1
3.35320436571196e-30	-0.0954283084951199	0.002	0.052	1.12456414812882e-25	FER1L5
1.02021380232269e-24	-0.0952262100509579	0.01	0.063	3.42149102884959e-20	ZNF286B
6.43062962937297e-27	-0.0951928751827655	0.004	0.052	2.15664025880281e-22	AC244517.10
5.08935307246616e-18	-0.0951562763703413	0	0.026	1.70681633991298e-13	SIM1
3.71595632210053e-27	-0.0950825960714582	0.015	0.078	1.24622027174286e-22	TAF1C
4.931840639271e-34	-0.0949613059052722	0.013	0.085	1.65399139519232e-29	EIF2D
2.80124080572067e-27	-0.0949256503169327	0.02	0.09	9.39452129014541e-23	VAMP3
1.73403849805015e-27	-0.0948468281871741	0.014	0.076	5.8154449109108e-23	IL17RA
5.42350832553156e-31	-0.0946184892957246	0.002	0.053	1.81888198713352e-26	LEMD1
2.99668793529877e-13	-0.0945504361097223	0.292	0.446	1.00499923286115e-08	PGAP1
3.74446380304459e-23	-0.0945504086733071	0.01	0.061	1.25578082562707e-18	OSBPL7
